ID_Scula,Tip_Scula,Model_Scula,Turatie_RPM,Avans_mm_min,Adancime_Aschiere_mm,Debit_Lichid_racire_L_min,Temperatura_C,Vibratii_mm_s,Uzura_procent,Zgomot_dB,Material_Prelucrat,Tip_Operatie,ID_Lot,Scula_Defecta,Tip_Defect
112,Tarod,TAROD M10 ISO2,4350,1139.34,1.08,11.26,159.76,5.89,47.0,87.53,Inox,Filetare,278,1,Uzura excesiva
228,Placuta amovibila,CNMG120408,2837,638.68,1.18,14.46,62.8,1.13,8.7,65.32,Otel,Strunjire,37,0,Niciunul
115,Burghiu,CARBIDE DRILL Ø12,2799,466.31,0.86,12.33,144.74,3.03,45.0,80.08,Otel,Gaurire,429,1,Uzura excesiva
275,Freza,FREZA HSS Ø8 2F,1835,229.22,1.47,9.93,52.18,1.85,0.8,73.92,Inox,Frezare,276,0,Niciunul
227,Freza,FREZA HSS Ø8 2F,2421,906.19,0.55,12.59,58.74,1.4,6.6,61.88,Inox,Frezare,481,0,Niciunul
293,Burghiu,CARBIDE DRILL Ø12,4173,310.21,0.11,13.0,56.5,1.72,19.1,64.78,Otel,Gaurire,384,0,Niciunul
210,Placuta amovibila,CNMG120408,5488,294.95,0.21,10.76,53.03,1.96,13.7,70.92,Aluminiu,Strunjire,404,0,Niciunul
83,Tarod,TAROD M10 ISO2,5106,842.11,2.67,7.14,106.53,11.03,86.8,96.54,Inox,Filetare,378,1,Vibratii
256,Placuta amovibila,CNMG120408,4646,617.26,2.76,15.07,133.23,10.99,87.3,90.8,Otel,Strunjire,468,1,Supraincalzire
264,Placuta amovibila,CNMG120408,4419,714.87,0.4,5.83,129.25,9.77,51.4,92.24,Inox,Strunjire,413,1,Vibratii
76,Placuta amovibila,WNMG080408,5334,779.64,1.39,14.7,52.3,1.82,18.9,70.48,Otel,Strunjire,482,0,Niciunul
41,Placuta amovibila,CNMG120408,4465,480.45,2.96,8.47,54.51,0.79,1.3,74.73,Inox,Strunjire,475,0,Niciunul
144,Placuta amovibila,WNMG080408,1966,1170.52,1.2,11.14,50.36,0.72,18.6,60.34,Otel,Strunjire,78,0,Niciunul
31,Burghiu,CARBIDE DRILL Ø12,1747,608.64,0.65,15.73,152.7,11.51,56.5,90.39,Inox,Gaurire,75,1,Uzura excesiva
282,Freza,FREZA HSS Ø8 2F,3073,915.3,0.62,12.56,140.85,3.91,65.5,83.84,Inox,Frezare,323,1,Vibratii
224,Tarod,TAROD M10 ISO2,5303,1131.43,0.31,9.32,67.53,1.09,12.8,71.67,Inox,Filetare,187,0,Niciunul
82,Burghiu,CARBIDE DRILL Ø12,3636,640.23,2.74,19.13,64.12,0.63,19.4,72.15,Inox,Gaurire,37,0,Niciunul
133,Placuta amovibila,WNMG080408,5746,990.09,2.81,13.72,119.89,4.65,89.0,92.0,Aluminiu,Strunjire,298,1,Uzura excesiva
112,Burghiu,HSS DRILL Ø6,1709,497.51,0.18,18.17,50.59,1.4,11.9,70.11,Inox,Gaurire,496,0,Niciunul
123,Burghiu,HSS DRILL Ø6,2979,862.66,0.58,12.45,40.54,1.35,19.4,71.05,Otel,Gaurire,353,0,Niciunul
226,Freza,FREZA HSS Ø8 2F,1547,433.78,0.22,14.67,144.88,11.82,50.5,98.47,Otel,Frezare,2,1,Supraincalzire
289,Freza,FREZA CARBURA Ø10 4F,4698,209.52,0.21,6.14,47.32,1.02,9.5,69.61,Aluminiu,Frezare,142,0,Niciunul
70,Placuta amovibila,CNMG120408,4145,789.08,2.7,10.89,45.22,0.99,15.0,69.32,Aluminiu,Strunjire,101,0,Niciunul
283,Placuta amovibila,WNMG080408,1868,296.9,1.56,17.64,35.38,1.42,5.6,73.75,Inox,Strunjire,416,0,Niciunul
115,Placuta amovibila,CNMG120408,4806,649.73,1.66,5.49,40.69,1.88,19.9,71.27,Otel,Strunjire,222,0,Niciunul
193,Placuta amovibila,CNMG120408,2919,633.12,2.29,6.97,64.75,1.86,12.9,68.67,Aluminiu,Strunjire,340,0,Niciunul
190,Burghiu,CARBIDE DRILL Ø12,2892,630.24,2.17,18.21,124.23,6.33,64.4,91.26,Inox,Gaurire,110,1,Supraincalzire
292,Tarod,TAROD M10 ISO2,4054,968.34,1.35,17.08,99.82,6.52,84.9,85.54,Aluminiu,Filetare,277,1,Supraincalzire
187,Burghiu,CARBIDE DRILL Ø12,5288,454.29,2.16,10.72,64.13,1.02,9.4,66.48,Inox,Gaurire,143,0,Niciunul
241,Placuta amovibila,WNMG080408,1990,376.38,1.02,18.65,37.16,0.8,18.7,72.07,Otel,Strunjire,235,0,Niciunul
96,Burghiu,HSS DRILL Ø6,2105,787.07,2.01,11.86,64.95,1.23,17.1,63.82,Otel,Gaurire,102,0,Niciunul
15,Burghiu,HSS DRILL Ø6,5034,235.45,2.69,14.34,67.88,1.64,16.4,62.1,Aluminiu,Gaurire,457,0,Niciunul
197,Tarod,TAROD M10 ISO2,5864,830.92,0.8,12.06,45.41,1.08,10.1,69.78,Aluminiu,Filetare,81,0,Niciunul
255,Burghiu,CARBIDE DRILL Ø12,4998,794.55,1.92,17.23,53.41,1.38,19.6,68.23,Aluminiu,Gaurire,348,0,Niciunul
272,Freza,FREZA HSS Ø8 2F,3834,1084.21,1.13,15.02,53.84,1.65,13.4,64.51,Otel,Frezare,350,0,Niciunul
105,Freza,FREZA CARBURA Ø10 4F,4578,798.54,1.38,17.27,147.88,11.82,83.3,97.74,Inox,Frezare,158,1,Supraincalzire
179,Burghiu,HSS DRILL Ø6,5466,678.48,1.46,7.52,57.98,1.68,18.4,72.19,Inox,Gaurire,477,0,Niciunul
197,Placuta amovibila,CNMG120408,4203,305.34,0.53,17.05,36.34,1.92,5.6,62.82,Otel,Strunjire,382,0,Niciunul
175,Freza,FREZA HSS Ø8 2F,4075,1159.77,0.69,18.73,149.42,10.59,93.3,97.33,Inox,Frezare,386,1,Supraincalzire
156,Burghiu,HSS DRILL Ø6,3484,473.33,0.24,10.9,66.16,1.47,11.9,66.42,Aluminiu,Gaurire,279,0,Niciunul
135,Freza,FREZA HSS Ø8 2F,5960,366.9,2.75,12.25,38.59,1.64,6.7,66.49,Otel,Frezare,356,0,Niciunul
152,Burghiu,HSS DRILL Ø6,2428,1033.72,1.11,12.25,90.41,4.8,45.9,99.64,Otel,Gaurire,119,1,Uzura excesiva
164,Placuta amovibila,WNMG080408,4840,391.9,0.91,6.27,63.39,1.72,6.3,69.01,Otel,Strunjire,269,0,Niciunul
231,Burghiu,HSS DRILL Ø6,4527,636.14,2.18,19.06,63.74,1.44,15.6,60.36,Inox,Gaurire,452,0,Niciunul
17,Tarod,TAROD M10 ISO2,5861,344.24,1.78,5.19,41.53,0.76,6.8,72.02,Otel,Filetare,225,0,Niciunul
58,Tarod,TAROD M10 ISO2,5338,781.81,1.84,5.04,41.03,1.97,19.7,71.24,Otel,Filetare,238,0,Niciunul
168,Freza,FREZA CARBURA Ø10 4F,5117,412.38,0.8,17.93,98.11,9.99,47.0,91.54,Aluminiu,Frezare,69,1,Vibratii
3,Placuta amovibila,WNMG080408,1768,1044.89,0.95,19.38,60.68,1.93,15.9,72.99,Otel,Strunjire,351,0,Niciunul
210,Freza,FREZA HSS Ø8 2F,2262,680.4,1.38,15.61,64.93,0.97,10.4,61.11,Otel,Frezare,107,0,Niciunul
288,Freza,FREZA HSS Ø8 2F,5599,880.43,2.22,18.22,114.32,11.9,44.1,92.09,Aluminiu,Frezare,377,1,Vibratii
254,Burghiu,CARBIDE DRILL Ø12,1745,1055.93,2.35,8.48,46.46,1.48,4.3,71.94,Inox,Gaurire,251,0,Niciunul
31,Tarod,TAROD M10 ISO2,2470,672.41,2.25,6.76,44.43,1.79,7.2,70.86,Aluminiu,Filetare,267,0,Niciunul
98,Placuta amovibila,WNMG080408,1841,531.86,1.32,10.51,111.28,6.24,59.6,85.22,Otel,Strunjire,297,1,Vibratii
294,Burghiu,CARBIDE DRILL Ø12,1752,498.16,2.96,15.45,54.46,1.1,16.4,70.52,Aluminiu,Gaurire,239,0,Niciunul
186,Placuta amovibila,WNMG080408,3815,352.03,2.92,11.82,47.77,0.94,6.6,65.49,Otel,Strunjire,100,0,Niciunul
174,Burghiu,CARBIDE DRILL Ø12,2833,1165.67,0.53,15.91,53.54,1.17,15.6,73.2,Otel,Gaurire,172,0,Niciunul
130,Burghiu,HSS DRILL Ø6,3309,321.86,0.75,17.2,39.34,0.56,19.8,60.3,Aluminiu,Gaurire,49,0,Niciunul
230,Placuta amovibila,WNMG080408,3520,973.51,1.61,9.66,108.2,9.31,77.0,99.97,Inox,Strunjire,434,1,Uzura excesiva
173,Placuta amovibila,WNMG080408,4658,1064.84,0.48,13.64,139.45,10.65,68.5,85.58,Aluminiu,Strunjire,23,1,Supraincalzire
255,Placuta amovibila,CNMG120408,2854,963.87,0.84,15.96,37.0,0.93,5.3,61.06,Aluminiu,Strunjire,25,0,Niciunul
8,Placuta amovibila,WNMG080408,2868,1045.98,1.47,17.1,60.96,1.69,11.8,69.71,Aluminiu,Strunjire,299,0,Niciunul
191,Burghiu,HSS DRILL Ø6,4674,361.9,0.12,7.7,81.51,5.05,74.0,82.29,Otel,Gaurire,323,1,Vibratii
295,Freza,FREZA HSS Ø8 2F,1659,998.46,2.86,14.3,43.95,1.39,14.2,66.4,Inox,Frezare,9,0,Niciunul
258,Placuta amovibila,WNMG080408,2181,1099.38,2.25,5.54,140.81,9.87,84.2,80.48,Inox,Strunjire,420,1,Uzura excesiva
99,Freza,FREZA HSS Ø8 2F,5983,372.04,2.34,10.07,42.2,1.5,16.1,71.7,Aluminiu,Frezare,485,0,Niciunul
217,Burghiu,HSS DRILL Ø6,2517,874.92,0.76,19.61,103.34,7.23,86.6,94.47,Aluminiu,Gaurire,227,1,Supraincalzire
31,Placuta amovibila,CNMG120408,1613,512.45,1.88,19.58,63.86,1.93,9.0,65.89,Aluminiu,Strunjire,227,0,Niciunul
59,Placuta amovibila,WNMG080408,4817,1030.5,0.16,12.13,90.32,4.67,75.9,90.08,Aluminiu,Strunjire,316,1,Vibratii
10,Burghiu,HSS DRILL Ø6,2232,960.01,2.27,6.12,45.64,1.61,8.5,70.76,Inox,Gaurire,146,0,Niciunul
226,Burghiu,HSS DRILL Ø6,1821,590.27,2.57,14.73,37.16,1.41,14.4,65.52,Aluminiu,Gaurire,40,0,Niciunul
155,Freza,FREZA HSS Ø8 2F,4336,1088.36,1.83,14.73,111.08,10.6,48.9,95.2,Otel,Frezare,145,1,Supraincalzire
90,Burghiu,HSS DRILL Ø6,4071,935.65,1.96,17.7,53.76,1.87,0.4,66.62,Aluminiu,Gaurire,337,0,Niciunul
17,Freza,FREZA CARBURA Ø10 4F,5649,379.12,2.83,10.18,144.44,3.04,94.0,82.61,Inox,Frezare,496,1,Vibratii
185,Freza,FREZA HSS Ø8 2F,1625,391.73,1.94,8.09,43.62,0.81,3.0,70.24,Aluminiu,Frezare,177,0,Niciunul
62,Burghiu,HSS DRILL Ø6,2319,1076.05,1.86,14.51,58.15,1.19,10.3,74.03,Otel,Gaurire,257,0,Niciunul
221,Tarod,TAROD M10 ISO2,5858,413.45,2.57,5.8,67.92,1.16,3.4,73.69,Aluminiu,Filetare,453,0,Niciunul
261,Placuta amovibila,CNMG120408,3160,928.99,0.54,7.06,143.72,3.3,67.4,87.51,Aluminiu,Strunjire,144,1,Supraincalzire
100,Placuta amovibila,WNMG080408,4228,1105.12,0.53,12.36,60.03,1.94,15.5,61.01,Otel,Strunjire,238,0,Niciunul
235,Tarod,TAROD M10 ISO2,2413,587.14,0.3,17.59,53.88,1.03,2.2,62.97,Aluminiu,Filetare,22,0,Niciunul
66,Burghiu,CARBIDE DRILL Ø12,5603,279.92,1.22,8.01,49.07,1.71,6.0,73.97,Otel,Gaurire,191,0,Niciunul
56,Burghiu,CARBIDE DRILL Ø12,2140,248.57,0.89,8.07,157.8,11.38,43.7,93.03,Aluminiu,Gaurire,125,1,Vibratii
92,Placuta amovibila,WNMG080408,1565,659.84,2.33,7.47,41.58,1.77,1.9,60.88,Inox,Strunjire,461,0,Niciunul
154,Burghiu,HSS DRILL Ø6,3568,859.89,1.48,18.33,87.64,11.08,75.7,80.51,Aluminiu,Gaurire,42,1,Uzura excesiva
282,Burghiu,CARBIDE DRILL Ø12,4438,226.64,2.84,16.89,63.49,0.95,0.7,69.99,Aluminiu,Gaurire,42,0,Niciunul
9,Placuta amovibila,WNMG080408,3011,265.4,1.09,15.16,69.59,0.89,13.5,63.38,Aluminiu,Strunjire,390,0,Niciunul
225,Tarod,TAROD M10 ISO2,2418,516.48,0.53,14.3,37.93,1.67,18.5,65.84,Otel,Filetare,255,0,Niciunul
289,Placuta amovibila,WNMG080408,5099,764.03,1.92,17.06,48.49,0.97,11.0,70.59,Inox,Strunjire,107,0,Niciunul
235,Burghiu,CARBIDE DRILL Ø12,3915,968.23,2.35,14.31,59.18,1.4,19.2,60.34,Otel,Gaurire,80,0,Niciunul
44,Burghiu,HSS DRILL Ø6,4122,1135.76,1.79,16.87,159.11,6.27,96.9,91.27,Inox,Gaurire,348,1,Vibratii
43,Placuta amovibila,CNMG120408,5943,511.35,1.09,9.92,60.53,0.81,13.6,68.42,Inox,Strunjire,24,0,Niciunul
167,Burghiu,CARBIDE DRILL Ø12,2611,711.69,1.93,19.07,52.39,1.02,5.8,61.41,Aluminiu,Gaurire,128,0,Niciunul
87,Freza,FREZA CARBURA Ø10 4F,2272,580.96,0.83,14.9,60.35,1.98,10.3,61.97,Otel,Frezare,338,0,Niciunul
260,Placuta amovibila,WNMG080408,4732,492.62,1.59,12.12,66.35,0.97,18.0,74.46,Aluminiu,Strunjire,84,0,Niciunul
26,Freza,FREZA HSS Ø8 2F,3110,282.18,0.49,16.7,65.98,0.82,0.9,74.53,Aluminiu,Frezare,134,0,Niciunul
233,Placuta amovibila,CNMG120408,5305,955.08,0.33,6.6,56.24,0.77,11.1,72.7,Aluminiu,Strunjire,114,0,Niciunul
281,Burghiu,CARBIDE DRILL Ø12,2629,665.48,2.51,16.13,84.69,10.27,52.2,91.46,Inox,Gaurire,432,1,Supraincalzire
12,Burghiu,HSS DRILL Ø6,5734,762.32,0.41,11.11,36.03,1.18,17.6,63.37,Otel,Gaurire,277,0,Niciunul
276,Burghiu,CARBIDE DRILL Ø12,5912,406.81,0.15,9.26,53.92,0.99,9.3,60.7,Otel,Gaurire,194,0,Niciunul
45,Placuta amovibila,WNMG080408,2107,715.53,1.25,17.83,44.24,1.25,11.7,69.8,Otel,Strunjire,224,0,Niciunul
127,Placuta amovibila,WNMG080408,1902,788.08,0.34,5.01,102.43,10.11,42.9,91.65,Aluminiu,Strunjire,211,1,Supraincalzire
196,Freza,FREZA CARBURA Ø10 4F,2569,500.87,1.02,11.72,83.96,7.85,81.4,93.82,Otel,Frezare,453,1,Supraincalzire
73,Burghiu,CARBIDE DRILL Ø12,1927,1143.16,0.92,11.26,64.38,0.85,14.5,61.66,Aluminiu,Gaurire,122,0,Niciunul
215,Burghiu,HSS DRILL Ø6,3932,616.84,0.69,11.85,67.45,0.74,7.6,65.43,Inox,Gaurire,457,0,Niciunul
261,Placuta amovibila,WNMG080408,1902,1167.75,2.91,19.14,35.8,1.41,2.3,67.66,Otel,Strunjire,278,0,Niciunul
287,Placuta amovibila,CNMG120408,2237,318.56,1.36,15.81,97.85,10.57,79.3,83.83,Inox,Strunjire,210,1,Uzura excesiva
119,Freza,FREZA HSS Ø8 2F,1857,1157.73,2.64,9.63,49.39,0.52,3.6,61.85,Inox,Frezare,206,0,Niciunul
122,Burghiu,HSS DRILL Ø6,3819,750.62,2.27,7.11,101.92,8.05,75.1,90.68,Otel,Gaurire,84,1,Vibratii
3,Burghiu,CARBIDE DRILL Ø12,4384,435.52,2.76,10.46,50.22,1.32,10.1,70.28,Otel,Gaurire,270,0,Niciunul
95,Burghiu,CARBIDE DRILL Ø12,5419,467.22,1.95,12.94,150.86,5.49,53.3,91.56,Otel,Gaurire,169,1,Supraincalzire
36,Placuta amovibila,CNMG120408,2751,1099.1,2.88,5.3,68.15,1.77,16.4,73.07,Aluminiu,Strunjire,15,0,Niciunul
84,Burghiu,HSS DRILL Ø6,2603,498.55,1.43,11.7,69.69,1.76,1.2,60.83,Inox,Gaurire,382,0,Niciunul
176,Freza,FREZA CARBURA Ø10 4F,1988,345.8,2.46,10.67,64.22,1.22,14.8,65.83,Aluminiu,Frezare,478,0,Niciunul
211,Freza,FREZA CARBURA Ø10 4F,5848,829.15,0.2,7.1,61.92,1.33,18.6,66.9,Inox,Frezare,434,0,Niciunul
231,Placuta amovibila,CNMG120408,3500,684.85,1.33,18.71,66.61,1.79,2.8,72.66,Inox,Strunjire,125,0,Niciunul
111,Placuta amovibila,WNMG080408,4460,598.13,2.12,15.2,41.0,1.55,2.8,66.41,Aluminiu,Strunjire,127,0,Niciunul
140,Placuta amovibila,CNMG120408,4253,497.99,1.65,19.14,65.01,0.7,2.5,74.85,Aluminiu,Strunjire,489,0,Niciunul
53,Freza,FREZA CARBURA Ø10 4F,1869,503.59,1.12,16.1,43.0,1.04,16.2,71.46,Inox,Frezare,391,0,Niciunul
10,Freza,FREZA HSS Ø8 2F,3866,531.09,0.4,10.37,57.2,1.24,18.5,71.89,Aluminiu,Frezare,273,0,Niciunul
43,Freza,FREZA HSS Ø8 2F,3092,1015.6,2.97,8.66,63.13,1.95,9.0,61.55,Aluminiu,Frezare,92,0,Niciunul
87,Burghiu,CARBIDE DRILL Ø12,1556,910.98,2.39,16.22,60.04,1.53,9.6,65.72,Aluminiu,Gaurire,170,0,Niciunul
123,Tarod,TAROD M10 ISO2,2726,504.04,2.85,18.33,36.31,0.58,1.1,67.39,Inox,Filetare,343,0,Niciunul
88,Freza,FREZA CARBURA Ø10 4F,2481,257.39,1.0,18.68,49.64,0.64,3.2,74.44,Otel,Frezare,496,0,Niciunul
125,Freza,FREZA HSS Ø8 2F,2253,296.2,0.63,8.73,49.91,1.95,7.3,65.61,Aluminiu,Frezare,4,0,Niciunul
40,Freza,FREZA CARBURA Ø10 4F,3849,1088.87,2.6,9.59,44.22,1.48,2.2,66.15,Otel,Frezare,466,0,Niciunul
263,Placuta amovibila,WNMG080408,3587,912.54,2.51,10.49,88.07,11.99,88.6,88.27,Otel,Strunjire,23,1,Supraincalzire
138,Placuta amovibila,WNMG080408,2258,610.64,0.97,13.41,35.74,0.57,7.4,73.26,Aluminiu,Strunjire,229,0,Niciunul
155,Burghiu,CARBIDE DRILL Ø12,4254,969.27,0.92,17.42,64.85,1.47,19.0,70.25,Aluminiu,Gaurire,208,0,Niciunul
232,Burghiu,HSS DRILL Ø6,5171,284.91,0.44,5.46,56.72,1.02,0.7,66.1,Inox,Gaurire,324,0,Niciunul
274,Burghiu,CARBIDE DRILL Ø12,1799,781.78,1.9,7.97,103.99,3.98,99.1,93.29,Inox,Gaurire,271,1,Vibratii
140,Placuta amovibila,WNMG080408,5594,660.22,0.92,17.29,57.45,0.77,10.3,63.79,Otel,Strunjire,251,0,Niciunul
92,Burghiu,CARBIDE DRILL Ø12,2465,258.86,0.9,15.8,37.04,1.97,0.6,69.32,Aluminiu,Gaurire,405,0,Niciunul
253,Burghiu,CARBIDE DRILL Ø12,4588,424.72,2.99,19.64,46.14,1.46,11.8,67.94,Otel,Gaurire,255,0,Niciunul
25,Tarod,TAROD M10 ISO2,4620,734.21,0.23,13.93,44.57,0.83,12.7,61.15,Otel,Filetare,490,0,Niciunul
154,Burghiu,CARBIDE DRILL Ø12,1617,833.31,2.48,18.33,156.78,4.0,43.2,85.01,Inox,Gaurire,418,1,Supraincalzire
142,Freza,FREZA CARBURA Ø10 4F,4289,1164.33,1.78,17.77,110.65,4.06,78.7,81.86,Otel,Frezare,178,1,Uzura excesiva
144,Freza,FREZA HSS Ø8 2F,2397,213.19,0.24,17.93,50.49,0.69,13.2,72.11,Otel,Frezare,291,0,Niciunul
230,Burghiu,CARBIDE DRILL Ø12,4109,339.81,2.64,6.84,48.79,0.56,4.2,61.15,Aluminiu,Gaurire,360,0,Niciunul
239,Burghiu,HSS DRILL Ø6,3895,350.38,1.27,6.88,54.19,1.32,13.1,68.07,Aluminiu,Gaurire,468,0,Niciunul
125,Burghiu,HSS DRILL Ø6,3173,410.98,1.13,13.88,52.3,0.88,8.4,71.83,Inox,Gaurire,224,0,Niciunul
75,Placuta amovibila,CNMG120408,3825,559.65,1.66,14.15,126.02,6.84,98.2,81.62,Inox,Strunjire,291,1,Supraincalzire
269,Burghiu,HSS DRILL Ø6,1802,540.31,1.79,16.27,128.47,6.81,73.9,96.49,Inox,Gaurire,406,1,Uzura excesiva
89,Freza,FREZA CARBURA Ø10 4F,4779,604.6,2.58,6.7,66.04,0.62,12.4,68.55,Aluminiu,Frezare,108,0,Niciunul
91,Burghiu,CARBIDE DRILL Ø12,3110,522.76,1.25,19.45,48.35,1.31,4.9,63.79,Inox,Gaurire,350,0,Niciunul
131,Burghiu,HSS DRILL Ø6,4764,233.45,1.28,16.36,40.62,1.1,0.4,71.7,Otel,Gaurire,388,0,Niciunul
26,Burghiu,CARBIDE DRILL Ø12,5640,910.17,1.05,19.7,101.82,3.63,64.2,92.36,Inox,Gaurire,481,1,Uzura excesiva
235,Placuta amovibila,CNMG120408,3486,1089.83,2.22,17.78,36.01,0.59,10.2,73.47,Inox,Strunjire,157,0,Niciunul
215,Freza,FREZA HSS Ø8 2F,1887,1058.94,1.78,9.27,100.41,9.82,82.0,97.59,Aluminiu,Frezare,432,1,Vibratii
63,Burghiu,CARBIDE DRILL Ø12,4148,958.91,0.35,11.45,64.64,1.13,17.4,64.19,Inox,Gaurire,184,0,Niciunul
182,Placuta amovibila,WNMG080408,1623,213.06,1.01,6.19,51.85,1.75,12.9,62.85,Inox,Strunjire,56,0,Niciunul
46,Freza,FREZA CARBURA Ø10 4F,5896,576.67,1.76,10.79,49.69,1.04,1.1,66.12,Aluminiu,Frezare,142,0,Niciunul
145,Freza,FREZA CARBURA Ø10 4F,4248,765.79,2.97,9.09,52.16,1.05,12.2,70.25,Otel,Frezare,88,0,Niciunul
230,Freza,FREZA CARBURA Ø10 4F,2949,284.09,2.58,15.64,63.24,1.36,12.7,69.12,Inox,Frezare,474,0,Niciunul
107,Freza,FREZA HSS Ø8 2F,2080,704.52,1.42,5.18,115.45,10.87,63.2,97.98,Otel,Frezare,129,1,Vibratii
238,Burghiu,CARBIDE DRILL Ø12,3731,319.28,2.58,5.17,86.79,4.13,80.0,90.87,Otel,Gaurire,134,1,Supraincalzire
104,Burghiu,CARBIDE DRILL Ø12,5717,747.78,2.84,7.98,65.21,1.81,10.5,69.97,Aluminiu,Gaurire,242,0,Niciunul
58,Freza,FREZA CARBURA Ø10 4F,3624,456.93,1.29,5.75,49.54,1.3,7.3,66.1,Inox,Frezare,150,0,Niciunul
282,Placuta amovibila,CNMG120408,5273,1196.17,0.55,6.69,111.87,3.57,49.9,88.96,Aluminiu,Strunjire,301,1,Supraincalzire
54,Tarod,TAROD M10 ISO2,2703,1087.94,1.3,16.56,143.61,5.75,80.9,84.4,Inox,Filetare,292,1,Supraincalzire
278,Freza,FREZA HSS Ø8 2F,3864,717.07,2.72,18.66,46.48,1.14,0.2,66.9,Aluminiu,Frezare,70,0,Niciunul
242,Placuta amovibila,CNMG120408,4400,684.07,0.23,16.8,49.54,0.81,13.5,70.86,Aluminiu,Strunjire,460,0,Niciunul
165,Tarod,TAROD M10 ISO2,1616,683.61,1.22,6.28,53.83,0.86,19.6,72.05,Aluminiu,Filetare,242,0,Niciunul
54,Placuta amovibila,WNMG080408,4996,434.16,0.64,18.88,43.84,0.54,19.9,71.97,Inox,Strunjire,24,0,Niciunul
128,Burghiu,HSS DRILL Ø6,5062,337.48,0.7,16.35,67.36,1.2,1.9,65.9,Otel,Gaurire,450,0,Niciunul
169,Placuta amovibila,CNMG120408,3957,796.85,2.12,19.63,40.32,1.2,6.8,63.57,Otel,Strunjire,82,0,Niciunul
180,Burghiu,CARBIDE DRILL Ø12,5310,429.95,1.65,9.16,40.34,1.49,17.3,61.49,Inox,Gaurire,497,0,Niciunul
276,Placuta amovibila,CNMG120408,3647,493.78,2.19,7.12,50.0,1.87,17.5,70.66,Otel,Strunjire,124,0,Niciunul
204,Burghiu,HSS DRILL Ø6,5988,879.15,3.0,16.29,69.43,1.74,14.8,65.65,Otel,Gaurire,155,0,Niciunul
235,Burghiu,HSS DRILL Ø6,1866,534.18,2.97,8.57,54.93,1.69,12.0,65.9,Inox,Gaurire,175,0,Niciunul
289,Burghiu,CARBIDE DRILL Ø12,5676,485.43,1.64,8.85,105.76,9.19,94.1,98.44,Aluminiu,Gaurire,478,1,Supraincalzire
81,Placuta amovibila,WNMG080408,2912,928.92,2.82,19.2,56.99,1.24,19.4,65.21,Inox,Strunjire,458,0,Niciunul
62,Freza,FREZA CARBURA Ø10 4F,4409,874.4,1.99,17.31,54.82,1.97,19.0,66.84,Inox,Frezare,297,0,Niciunul
219,Placuta amovibila,CNMG120408,2286,631.31,0.39,8.24,53.02,0.98,3.7,63.45,Aluminiu,Strunjire,130,0,Niciunul
252,Placuta amovibila,CNMG120408,4784,1092.71,2.14,15.97,118.75,9.48,87.2,87.65,Aluminiu,Strunjire,171,1,Supraincalzire
290,Burghiu,CARBIDE DRILL Ø12,3762,364.91,0.4,14.11,35.1,1.75,2.0,72.16,Inox,Gaurire,224,0,Niciunul
195,Placuta amovibila,CNMG120408,4854,1142.28,0.11,18.74,57.44,1.05,6.8,62.36,Otel,Strunjire,441,0,Niciunul
3,Freza,FREZA CARBURA Ø10 4F,4774,1131.09,1.89,7.08,51.23,1.35,17.9,60.02,Inox,Frezare,136,0,Niciunul
97,Burghiu,CARBIDE DRILL Ø12,3388,689.59,1.15,6.96,56.01,1.96,4.7,69.34,Inox,Gaurire,315,0,Niciunul
131,Freza,FREZA HSS Ø8 2F,4226,1047.39,2.71,15.67,146.79,10.15,90.0,96.55,Aluminiu,Frezare,298,1,Vibratii
31,Freza,FREZA HSS Ø8 2F,2808,503.55,0.11,17.27,43.25,2.0,16.9,66.0,Aluminiu,Frezare,65,0,Niciunul
110,Freza,FREZA CARBURA Ø10 4F,2872,231.82,0.73,13.37,61.72,1.56,10.3,61.19,Otel,Frezare,317,0,Niciunul
136,Tarod,TAROD M10 ISO2,2407,1194.01,0.99,5.94,36.47,0.6,14.5,65.24,Otel,Filetare,449,0,Niciunul
183,Tarod,TAROD M10 ISO2,5074,596.61,1.64,12.43,35.63,1.89,3.7,67.95,Inox,Filetare,24,0,Niciunul
219,Burghiu,CARBIDE DRILL Ø12,1810,1029.01,1.93,8.61,59.94,0.99,18.1,63.29,Aluminiu,Gaurire,177,0,Niciunul
157,Burghiu,HSS DRILL Ø6,2721,820.74,1.29,18.0,49.61,0.58,0.7,70.22,Aluminiu,Gaurire,149,0,Niciunul
266,Burghiu,CARBIDE DRILL Ø12,4832,436.71,1.96,6.36,65.8,1.22,18.4,71.1,Otel,Gaurire,322,0,Niciunul
155,Placuta amovibila,CNMG120408,1637,457.09,0.69,14.16,50.03,0.6,16.6,63.54,Otel,Strunjire,451,0,Niciunul
262,Freza,FREZA HSS Ø8 2F,2377,717.49,1.06,12.35,158.89,10.14,51.6,82.85,Aluminiu,Frezare,440,1,Vibratii
225,Freza,FREZA HSS Ø8 2F,5664,860.88,2.48,10.86,44.47,0.52,2.4,63.4,Aluminiu,Frezare,365,0,Niciunul
105,Burghiu,HSS DRILL Ø6,3012,1006.03,0.18,13.4,129.13,7.46,74.7,84.05,Aluminiu,Gaurire,78,1,Uzura excesiva
297,Burghiu,HSS DRILL Ø6,4734,685.06,0.82,9.37,39.55,0.58,4.1,66.67,Otel,Gaurire,132,0,Niciunul
