ID_Scula,Tip_Scula,Model_Scula,Turatie_RPM,Avans_mm_min,Adancime_Aschiere_mm,Debit_Lichid_racire_L_min,Temperatura_C,Vibratii_mm_s,Uzura_procent,Zgomot_dB,Material_Prelucrat,Tip_Operatie,ID_Lot,Scula_Defecta,Tip_Defect
91,Tarod,TAROD M10 ISO2,4284,940.93,1.0,12.4,54.16,3.02,69.0,72.91,Inox,Filetare,215,1,Uzura excesiva
92,Tarod,TAROD M10 ISO2,4064,1017.81,0.37,7.29,76.78,4.36,27.2,61.69,Otel,Filetare,109,1,Vibratii
93,Tarod,TAROD M10 ISO2,3849,469.11,2.06,5.27,103.26,2.28,39.8,62.74,Aluminiu,Filetare,15,1,Supraincalzire
94,Tarod,TAROD M10 ISO2,2238,245.41,2.54,6.08,36.8,1.7,3.5,64.95,Aluminiu,Filetare,269,0,Niciunul
95,Tarod,TAROD M10 ISO2,5697,438.83,1.13,12.9,35.55,1.9,16.2,66.11,Otel,Filetare,360,0,Niciunul
96,Tarod,TAROD M10 ISO2,4001,1065.99,0.83,11.34,45.78,0.84,16.4,72.88,Otel,Filetare,185,0,Niciunul
97,Tarod,TAROD M10 ISO2,4171,283.15,2.04,12.44,42.09,1.61,0.1,71.0,Inox,Filetare,338,0,Niciunul
98,Tarod,TAROD M10 ISO2,3510,545.1,0.49,9.64,59.59,1.17,74.5,67.92,Aluminiu,Filetare,350,1,Niciunul
99,Tarod,TAROD M10 ISO2,4341,421.2,0.26,14.86,39.92,1.52,9.1,64.03,Inox,Filetare,384,0,Niciunul
100,Tarod,TAROD M10 ISO2,3845,1075.23,2.62,10.38,93.82,0.96,15.4,69.51,Aluminiu,Filetare,304,1,Supraincalzire
101,Tarod,TAROD M10 ISO2,2646,920.51,0.72,17.07,69.86,0.68,9.5,70.35,Inox,Filetare,77,0,Niciunul
102,Tarod,TAROD M10 ISO2,1702,591.02,0.41,6.1,95.4,1.43,16.8,63.84,Aluminiu,Filetare,339,1,Supraincalzire
103,Tarod,TAROD M10 ISO2,3222,1066.96,1.1,18.52,69.3,1.4,13.0,74.14,Inox,Filetare,307,0,Niciunul
104,Tarod,TAROD M10 ISO2,1841,565.14,1.15,8.38,64.84,3.27,56.6,67.86,Otel,Filetare,256,1,Vibratii
105,Tarod,TAROD M10 ISO2,5352,924.6,1.57,18.85,49.62,0.51,17.5,70.18,Otel,Filetare,400,0,Niciunul
106,Tarod,TAROD M10 ISO2,5868,305.22,2.43,5.75,46.94,1.79,19.1,72.83,Aluminiu,Filetare,320,0,Niciunul
107,Tarod,TAROD M10 ISO2,5520,650.5,0.31,13.7,105.81,3.87,22.2,66.64,Otel,Filetare,295,1,Supraincalzire
108,Tarod,TAROD M10 ISO2,3268,378.47,1.34,18.84,80.83,2.19,36.2,67.12,Inox,Filetare,192,1,Supraincalzire
109,Tarod,TAROD M10 ISO2,3599,1164.47,0.15,5.47,66.64,1.23,9.5,74.93,Otel,Filetare,56,0,Niciunul
110,Tarod,TAROD M10 ISO2,6000,831.46,1.38,7.33,64.48,0.86,19.5,60.79,Aluminiu,Filetare,6,0,Niciunul
111,Tarod,TAROD M10 ISO2,4179,578.79,0.82,15.75,87.48,10.92,58.9,70.62,Inox,Filetare,417,1,Vibratii
112,Tarod,TAROD M10 ISO2,5410,772.69,0.81,11.51,37.54,1.82,18.0,69.41,Aluminiu,Filetare,352,0,Niciunul
113,Tarod,TAROD M10 ISO2,3228,392.43,2.35,17.96,92.57,1.8,28.4,72.05,Otel,Filetare,130,1,Supraincalzire
114,Tarod,TAROD M10 ISO2,5921,1021.4,0.47,14.0,54.91,0.68,17.1,69.08,Inox,Filetare,20,0,Niciunul
115,Tarod,TAROD M10 ISO2,4287,415.6,2.0,11.63,117.18,0.67,10.5,66.81,Inox,Filetare,190,1,Supraincalzire
116,Tarod,TAROD M10 ISO2,5108,426.07,2.83,5.96,89.98,1.5,42.6,63.42,Aluminiu,Filetare,293,1,Uzura excesiva
117,Tarod,TAROD M10 ISO2,2677,723.86,2.89,5.29,84.38,4.73,54.8,61.99,Otel,Filetare,312,1,Uzura excesiva
118,Tarod,TAROD M10 ISO2,2539,333.67,2.48,15.15,106.19,3.86,23.3,70.39,Inox,Filetare,228,1,Supraincalzire
119,Tarod,TAROD M10 ISO2,2691,569.04,1.8,8.04,81.17,1.14,32.3,67.94,Otel,Filetare,160,1,Supraincalzire
120,Tarod,TAROD M10 ISO2,4866,1168.65,2.05,13.01,62.47,1.7,14.3,67.04,Otel,Filetare,275,0,Niciunul
121,Tarod,TAROD M10 ISO2,2721,1067.58,0.94,18.36,106.32,3.39,23.1,72.14,Inox,Filetare,192,1,Supraincalzire
122,Tarod,TAROD M10 ISO2,5954,206.84,1.05,17.94,105.06,2.47,26.0,62.23,Otel,Filetare,466,1,Supraincalzire
123,Tarod,TAROD M10 ISO2,2962,564.88,1.78,16.29,103.27,0.73,25.0,60.76,Inox,Filetare,56,1,Niciunul
124,Tarod,TAROD M10 ISO2,5451,636.67,0.38,5.06,110.19,2.12,33.2,61.51,Inox,Filetare,274,1,Supraincalzire
125,Tarod,TAROD M10 ISO2,4004,202.9,2.94,12.98,56.46,1.08,2.7,64.12,Aluminiu,Filetare,279,0,Niciunul
126,Tarod,TAROD M10 ISO2,4279,687.7,1.3,15.01,54.14,5.83,45.2,64.67,Aluminiu,Filetare,130,1,Vibratii
127,Tarod,TAROD M10 ISO2,3273,1000.76,1.44,5.94,109.98,3.42,10.9,70.33,Aluminiu,Filetare,299,1,Supraincalzire
128,Tarod,TAROD M10 ISO2,5058,408.95,2.5,15.76,69.39,0.88,10.6,74.67,Otel,Filetare,395,0,Niciunul
129,Tarod,TAROD M10 ISO2,2540,627.59,1.72,16.22,82.66,1.63,54.4,60.22,Inox,Filetare,306,1,Uzura excesiva
130,Tarod,TAROD M10 ISO2,3696,666.02,0.36,10.73,82.85,2.3,70.1,66.77,Aluminiu,Filetare,111,1,Uzura excesiva
131,Tarod,TAROD M10 ISO2,3014,799.26,1.16,15.04,106.53,3.01,10.4,71.48,Otel,Filetare,240,1,Niciunul
132,Tarod,TAROD M10 ISO2,2543,1181.65,2.9,10.22,43.55,0.68,16.0,70.14,Inox,Filetare,445,0,Niciunul
133,Tarod,TAROD M10 ISO2,2369,1012.08,0.4,18.92,76.12,2.53,56.2,74.12,Otel,Filetare,167,1,Uzura excesiva
134,Tarod,TAROD M10 ISO2,3966,621.06,2.35,9.45,51.97,7.32,46.7,61.09,Inox,Filetare,153,1,Vibratii
135,Tarod,TAROD M10 ISO2,4078,645.91,1.3,19.17,65.0,5.26,26.8,63.19,Otel,Filetare,330,1,Vibratii
136,Tarod,TAROD M10 ISO2,1533,892.15,1.37,18.03,58.6,0.58,14.2,61.19,Inox,Filetare,254,0,Niciunul
137,Tarod,TAROD M10 ISO2,1800,676.73,1.18,8.78,64.74,1.03,16.7,62.12,Aluminiu,Filetare,16,0,Niciunul
138,Tarod,TAROD M10 ISO2,3038,784.71,1.29,10.8,93.95,0.83,20.2,64.49,Inox,Filetare,430,1,Supraincalzire
139,Tarod,TAROD M10 ISO2,5952,1065.14,0.56,10.08,82.84,3.27,29.9,71.24,Aluminiu,Filetare,448,1,Supraincalzire
140,Tarod,TAROD M10 ISO2,4104,293.67,0.35,10.47,56.41,1.35,0.6,60.3,Aluminiu,Filetare,467,0,Niciunul
141,Tarod,TAROD M10 ISO2,5308,903.73,1.78,8.56,70.8,3.3,56.8,67.68,Inox,Filetare,136,1,Vibratii
142,Tarod,TAROD M10 ISO2,3122,226.41,0.58,18.8,54.04,9.45,50.9,69.8,Inox,Filetare,234,1,Vibratii
143,Tarod,TAROD M10 ISO2,4427,365.03,2.41,6.2,49.07,1.26,3.1,62.41,Aluminiu,Filetare,156,0,Niciunul
144,Tarod,TAROD M10 ISO2,5027,587.56,1.08,11.81,60.26,2.41,49.6,65.49,Aluminiu,Filetare,324,1,Uzura excesiva
145,Tarod,TAROD M10 ISO2,2077,860.68,1.16,9.17,72.0,3.04,54.8,63.36,Inox,Filetare,222,1,Niciunul
146,Tarod,TAROD M10 ISO2,5411,1106.97,1.87,15.08,73.09,9.39,21.7,64.68,Otel,Filetare,134,1,Vibratii
147,Tarod,TAROD M10 ISO2,2912,1096.15,1.15,15.16,59.24,3.24,54.9,71.06,Otel,Filetare,374,1,Niciunul
148,Tarod,TAROD M10 ISO2,2565,613.29,1.94,18.3,106.8,2.19,26.2,64.6,Inox,Filetare,438,1,Supraincalzire
149,Tarod,TAROD M10 ISO2,2669,1146.07,0.15,5.78,61.21,4.23,32.4,63.01,Otel,Filetare,319,1,Niciunul
150,Tarod,TAROD M10 ISO2,5012,288.92,2.98,19.89,69.35,1.68,64.2,69.2,Inox,Filetare,165,1,Uzura excesiva
151,Tarod,TAROD M10 ISO2,2623,385.1,1.7,10.45,67.6,0.93,18.2,72.38,Otel,Filetare,15,0,Niciunul
152,Tarod,TAROD M10 ISO2,1501,521.5,2.42,7.7,68.15,0.83,12.1,72.28,Otel,Filetare,252,0,Niciunul
153,Tarod,TAROD M10 ISO2,4470,368.0,1.91,14.07,62.17,1.53,76.8,65.53,Inox,Filetare,349,1,Uzura excesiva
154,Tarod,TAROD M10 ISO2,4768,552.88,1.76,5.76,66.65,1.85,18.9,68.11,Aluminiu,Filetare,272,0,Niciunul
155,Tarod,TAROD M10 ISO2,2446,827.9,2.47,10.26,67.17,1.17,53.7,60.75,Otel,Filetare,195,1,Uzura excesiva
156,Tarod,TAROD M10 ISO2,5628,853.87,0.22,16.99,37.26,1.23,16.9,74.7,Aluminiu,Filetare,376,0,Niciunul
157,Tarod,TAROD M10 ISO2,1792,1066.86,0.35,18.08,46.71,0.74,10.5,72.55,Aluminiu,Filetare,304,0,Niciunul
158,Tarod,TAROD M10 ISO2,5164,529.41,1.92,13.78,50.59,0.64,6.2,65.46,Inox,Filetare,419,0,Niciunul
159,Tarod,TAROD M10 ISO2,2299,880.67,1.04,9.42,52.45,0.59,7.6,73.78,Inox,Filetare,215,0,Niciunul
160,Tarod,TAROD M10 ISO2,3785,888.13,2.41,15.7,40.96,1.05,14.0,73.36,Inox,Filetare,226,0,Niciunul
161,Tarod,TAROD M10 ISO2,4291,276.36,0.58,12.0,67.88,1.93,19.5,62.76,Inox,Filetare,473,0,Niciunul
162,Tarod,TAROD M10 ISO2,1618,1193.4,1.84,11.73,75.83,5.72,46.5,63.4,Inox,Filetare,273,1,Vibratii
163,Tarod,TAROD M10 ISO2,5149,264.0,2.09,10.56,91.01,1.74,11.7,62.21,Otel,Filetare,123,1,Supraincalzire
164,Tarod,TAROD M10 ISO2,2653,917.7,2.16,16.71,44.5,1.38,11.9,60.01,Aluminiu,Filetare,289,0,Niciunul
165,Tarod,TAROD M10 ISO2,3204,243.18,2.11,15.44,106.88,0.51,36.7,68.08,Otel,Filetare,78,1,Supraincalzire
166,Tarod,TAROD M10 ISO2,2263,342.6,2.5,15.47,61.25,1.83,12.9,62.51,Aluminiu,Filetare,220,0,Niciunul
167,Tarod,TAROD M10 ISO2,4375,385.59,2.71,10.54,61.31,0.66,2.1,70.31,Otel,Filetare,344,0,Niciunul
168,Tarod,TAROD M10 ISO2,5929,274.07,1.08,10.8,55.02,1.37,8.4,74.46,Otel,Filetare,406,0,Niciunul
169,Tarod,TAROD M10 ISO2,3647,988.11,2.09,16.82,89.73,2.7,43.0,70.21,Aluminiu,Filetare,221,1,Uzura excesiva
170,Tarod,TAROD M10 ISO2,5822,409.06,2.05,14.41,64.03,2.32,66.1,60.83,Aluminiu,Filetare,60,1,Uzura excesiva
171,Tarod,TAROD M10 ISO2,2207,298.62,0.29,18.42,66.1,1.79,77.0,62.38,Inox,Filetare,491,1,Uzura excesiva
172,Tarod,TAROD M10 ISO2,4039,1078.72,0.16,13.01,40.55,0.97,10.3,69.48,Inox,Filetare,47,0,Niciunul
173,Tarod,TAROD M10 ISO2,4044,1104.89,1.67,15.57,67.47,10.56,34.9,74.54,Inox,Filetare,179,1,Vibratii
174,Tarod,TAROD M10 ISO2,4691,724.64,0.22,8.77,57.94,1.99,19.6,71.67,Inox,Filetare,439,0,Niciunul
175,Tarod,TAROD M10 ISO2,2723,1023.15,2.63,9.03,45.91,0.66,0.9,74.88,Otel,Filetare,12,0,Niciunul
176,Tarod,TAROD M10 ISO2,3164,1186.62,0.56,15.22,77.11,2.18,53.9,62.84,Aluminiu,Filetare,470,1,Uzura excesiva
177,Tarod,TAROD M10 ISO2,3111,1024.55,1.61,13.54,78.34,4.97,40.7,67.56,Aluminiu,Filetare,125,1,Uzura excesiva
178,Tarod,TAROD M10 ISO2,5231,1125.45,2.08,16.19,65.62,1.67,16.8,69.16,Otel,Filetare,288,0,Niciunul
179,Tarod,TAROD M10 ISO2,2653,388.62,0.93,8.47,73.52,4.3,57.3,69.35,Aluminiu,Filetare,72,1,Uzura excesiva
180,Tarod,TAROD M10 ISO2,2546,434.3,0.46,15.62,86.62,2.42,76.4,64.43,Inox,Filetare,359,1,Uzura excesiva
181,Tarod,TAROD M10 ISO2,4167,292.64,1.56,15.51,87.47,11.0,51.5,63.25,Inox,Filetare,254,1,Vibratii
182,Tarod,TAROD M10 ISO2,4978,1052.98,0.46,7.06,44.88,1.1,3.1,65.33,Inox,Filetare,290,0,Niciunul
183,Tarod,TAROD M10 ISO2,4385,397.21,1.8,11.62,51.8,0.53,17.9,70.04,Otel,Filetare,202,0,Niciunul
184,Tarod,TAROD M10 ISO2,4064,878.64,2.43,6.9,54.41,4.64,60.2,60.07,Inox,Filetare,41,1,Uzura excesiva
185,Tarod,TAROD M10 ISO2,4338,1155.31,1.02,19.04,105.18,3.88,37.2,67.08,Otel,Filetare,302,1,Supraincalzire
186,Tarod,TAROD M10 ISO2,3590,936.01,1.18,5.18,81.5,4.41,65.8,63.06,Aluminiu,Filetare,254,1,Uzura excesiva
187,Tarod,TAROD M10 ISO2,2447,1112.06,2.09,14.96,115.4,0.95,21.0,74.18,Aluminiu,Filetare,209,1,Niciunul
188,Tarod,TAROD M10 ISO2,4583,789.58,2.75,18.79,90.75,2.02,15.5,61.39,Otel,Filetare,327,1,Supraincalzire
189,Tarod,TAROD M10 ISO2,5157,352.71,0.75,8.58,41.54,1.29,0.1,63.94,Aluminiu,Filetare,184,0,Niciunul
190,Tarod,TAROD M10 ISO2,1525,1025.79,0.13,6.93,47.44,1.53,14.2,69.19,Otel,Filetare,399,0,Niciunul
191,Tarod,TAROD M10 ISO2,4386,1062.54,2.37,17.44,61.36,4.19,58.1,69.89,Inox,Filetare,416,1,Uzura excesiva
192,Tarod,TAROD M10 ISO2,1576,325.02,0.39,16.56,75.53,1.87,63.8,66.83,Aluminiu,Filetare,176,1,Uzura excesiva
193,Tarod,TAROD M10 ISO2,2945,680.56,2.93,18.7,67.42,2.0,9.0,67.33,Aluminiu,Filetare,19,0,Niciunul
194,Tarod,TAROD M10 ISO2,2707,659.09,1.19,12.45,52.38,0.58,9.4,70.76,Inox,Filetare,448,0,Niciunul
195,Tarod,TAROD M10 ISO2,5456,927.55,2.4,11.13,37.81,1.42,18.6,73.31,Otel,Filetare,460,0,Niciunul
196,Tarod,TAROD M10 ISO2,5112,858.01,1.95,18.27,53.33,1.64,9.7,61.59,Otel,Filetare,267,0,Niciunul
197,Tarod,TAROD M10 ISO2,3204,764.48,1.09,17.16,49.71,1.82,15.4,62.99,Aluminiu,Filetare,383,0,Niciunul
198,Tarod,TAROD M10 ISO2,4313,703.39,0.97,16.67,111.49,3.38,30.6,70.85,Otel,Filetare,422,1,Supraincalzire
199,Tarod,TAROD M10 ISO2,3455,1160.45,1.56,12.99,51.07,0.73,13.7,70.53,Aluminiu,Filetare,435,0,Niciunul
200,Tarod,TAROD M10 ISO2,2125,345.3,0.25,13.16,67.9,4.01,59.3,71.94,Inox,Filetare,466,1,Uzura excesiva
201,Tarod,TAROD M10 ISO2,3855,691.64,1.3,18.52,78.42,3.51,22.0,74.55,Aluminiu,Filetare,420,1,Vibratii
202,Tarod,TAROD M10 ISO2,2008,285.54,2.9,6.6,101.62,1.74,21.2,69.23,Otel,Filetare,412,1,Supraincalzire
203,Tarod,TAROD M10 ISO2,4806,205.6,0.42,13.5,42.61,1.93,17.8,73.93,Aluminiu,Filetare,402,0,Niciunul
204,Tarod,TAROD M10 ISO2,3232,927.93,2.27,9.67,58.26,0.53,3.1,72.08,Otel,Filetare,93,0,Niciunul
205,Tarod,TAROD M10 ISO2,3384,957.46,2.66,19.68,47.77,1.32,16.7,73.42,Otel,Filetare,157,0,Niciunul
206,Tarod,TAROD M10 ISO2,2250,257.78,1.3,13.96,71.64,2.54,53.1,62.8,Inox,Filetare,462,1,Uzura excesiva
207,Tarod,TAROD M10 ISO2,3552,220.41,1.58,19.29,61.51,3.37,40.4,74.19,Aluminiu,Filetare,282,1,Vibratii
208,Tarod,TAROD M10 ISO2,3910,279.95,0.27,12.9,89.37,2.9,46.6,64.4,Otel,Filetare,25,1,Uzura excesiva
209,Tarod,TAROD M10 ISO2,2980,228.49,2.85,19.65,50.56,10.59,42.5,74.47,Inox,Filetare,429,1,Vibratii
210,Tarod,TAROD M10 ISO2,3634,330.13,1.94,10.54,59.07,11.73,45.6,66.1,Aluminiu,Filetare,183,1,Vibratii
211,Tarod,TAROD M10 ISO2,1610,1166.24,1.69,7.27,54.4,1.67,13.7,69.0,Aluminiu,Filetare,219,0,Niciunul
212,Tarod,TAROD M10 ISO2,3776,858.19,1.78,12.18,77.16,3.87,44.8,66.14,Aluminiu,Filetare,189,1,Uzura excesiva
213,Tarod,TAROD M10 ISO2,5736,496.57,2.42,10.62,68.1,0.97,0.2,62.22,Aluminiu,Filetare,401,0,Niciunul
214,Tarod,TAROD M10 ISO2,3653,648.62,2.88,12.1,42.45,1.41,8.3,74.61,Aluminiu,Filetare,434,0,Niciunul
215,Tarod,TAROD M10 ISO2,4363,282.71,2.28,5.67,62.55,1.91,1.3,61.25,Otel,Filetare,381,0,Niciunul
216,Tarod,TAROD M10 ISO2,5136,1053.07,2.03,12.48,85.07,1.52,57.5,67.02,Inox,Filetare,133,1,Uzura excesiva
217,Tarod,TAROD M10 ISO2,3050,1161.03,1.88,14.31,64.85,0.71,5.5,60.98,Otel,Filetare,23,0,Niciunul
218,Tarod,TAROD M10 ISO2,2044,302.61,0.14,14.89,63.79,0.89,13.5,74.74,Aluminiu,Filetare,65,0,Niciunul
219,Tarod,TAROD M10 ISO2,4351,572.27,2.5,14.84,67.59,0.92,5.7,60.46,Inox,Filetare,363,0,Niciunul
220,Tarod,TAROD M10 ISO2,3779,1063.65,1.49,19.79,87.78,3.17,63.2,68.51,Aluminiu,Filetare,114,1,Uzura excesiva
221,Tarod,TAROD M10 ISO2,1654,1156.19,0.61,15.01,39.81,0.88,16.9,66.54,Inox,Filetare,354,0,Niciunul
222,Tarod,TAROD M10 ISO2,3183,650.95,0.23,17.83,37.05,1.0,9.0,62.96,Aluminiu,Filetare,262,0,Niciunul
223,Tarod,TAROD M10 ISO2,5671,785.18,2.64,13.22,51.61,0.97,1.6,70.08,Otel,Filetare,271,0,Niciunul
224,Tarod,TAROD M10 ISO2,5517,1003.0,2.53,13.85,55.49,1.45,12.5,73.18,Inox,Filetare,88,0,Niciunul
225,Tarod,TAROD M10 ISO2,2538,930.19,2.15,17.19,80.28,3.79,59.4,67.88,Inox,Filetare,108,1,Vibratii
226,Tarod,TAROD M10 ISO2,5781,422.92,0.58,12.19,41.32,0.67,2.5,71.03,Otel,Filetare,373,0,Niciunul
227,Tarod,TAROD M10 ISO2,4337,961.17,2.36,18.28,58.4,0.52,13.0,73.72,Otel,Filetare,239,0,Niciunul
228,Tarod,TAROD M10 ISO2,5109,267.47,2.28,12.03,55.97,0.86,1.8,74.63,Otel,Filetare,53,0,Niciunul
229,Tarod,TAROD M10 ISO2,1739,959.46,2.31,10.13,61.31,9.13,51.9,68.03,Otel,Filetare,102,1,Niciunul
230,Tarod,TAROD M10 ISO2,4614,453.26,2.49,7.59,54.14,4.94,54.3,74.62,Otel,Filetare,266,1,Vibratii
231,Tarod,TAROD M10 ISO2,3345,722.25,1.91,5.77,71.61,4.28,41.8,63.25,Inox,Filetare,126,1,Niciunul
232,Tarod,TAROD M10 ISO2,3866,1150.76,2.56,5.2,112.72,2.98,37.9,69.54,Otel,Filetare,158,1,Supraincalzire
233,Tarod,TAROD M10 ISO2,2527,496.29,1.13,9.68,63.48,5.2,25.6,60.46,Inox,Filetare,146,1,Vibratii
234,Tarod,TAROD M10 ISO2,5521,473.45,2.29,5.94,82.28,2.35,66.3,73.2,Otel,Filetare,155,1,Uzura excesiva
235,Tarod,TAROD M10 ISO2,5299,638.29,2.57,17.11,62.72,2.05,45.2,70.89,Aluminiu,Filetare,302,1,Uzura excesiva
236,Tarod,TAROD M10 ISO2,4922,919.01,0.16,6.83,45.96,0.82,12.0,67.02,Inox,Filetare,287,0,Niciunul
237,Tarod,TAROD M10 ISO2,5931,1078.51,0.33,15.15,46.08,1.09,14.2,72.65,Inox,Filetare,25,0,Niciunul
238,Tarod,TAROD M10 ISO2,4694,701.73,0.58,13.17,56.47,5.47,23.4,67.22,Inox,Filetare,190,1,Vibratii
239,Tarod,TAROD M10 ISO2,5036,425.85,2.02,13.75,50.27,1.71,12.5,62.98,Inox,Filetare,342,0,Niciunul
240,Tarod,TAROD M10 ISO2,5837,578.25,0.72,19.04,57.49,6.67,34.0,63.12,Aluminiu,Filetare,206,1,Vibratii
241,Tarod,TAROD M10 ISO2,5468,734.34,1.95,17.89,57.6,9.02,31.2,71.03,Aluminiu,Filetare,47,1,Vibratii
242,Tarod,TAROD M10 ISO2,2774,523.06,0.17,17.47,48.31,1.57,12.7,74.72,Otel,Filetare,155,0,Niciunul
243,Tarod,TAROD M10 ISO2,5615,446.49,0.74,15.87,77.06,3.66,46.8,70.55,Otel,Filetare,205,1,Vibratii
244,Tarod,TAROD M10 ISO2,3779,339.31,0.81,18.33,78.79,3.41,65.7,69.36,Aluminiu,Filetare,223,1,Uzura excesiva
245,Tarod,TAROD M10 ISO2,3828,450.58,2.04,8.1,60.7,7.79,21.6,72.16,Inox,Filetare,485,1,Vibratii
246,Tarod,TAROD M10 ISO2,2657,391.72,0.62,19.79,57.0,3.47,31.9,61.83,Otel,Filetare,152,1,Vibratii
247,Tarod,TAROD M10 ISO2,2808,214.35,2.05,12.81,54.17,1.07,11.3,74.92,Aluminiu,Filetare,182,0,Niciunul
248,Tarod,TAROD M10 ISO2,2348,1018.28,1.71,19.91,45.59,1.06,5.8,60.6,Aluminiu,Filetare,214,0,Niciunul
249,Tarod,TAROD M10 ISO2,3007,240.97,0.62,16.6,89.29,3.23,56.8,64.57,Inox,Filetare,42,1,Vibratii
250,Tarod,TAROD M10 ISO2,3239,1149.57,2.97,19.57,65.97,1.12,11.5,65.52,Inox,Filetare,45,0,Niciunul
251,Tarod,TAROD M10 ISO2,4896,475.9,1.35,15.72,54.78,1.68,9.9,62.87,Otel,Filetare,157,0,Niciunul
252,Tarod,TAROD M10 ISO2,2458,957.9,0.3,14.63,106.8,1.95,18.0,64.79,Otel,Filetare,459,1,Supraincalzire
253,Tarod,TAROD M10 ISO2,3554,627.15,0.56,5.79,44.43,1.18,9.8,70.16,Aluminiu,Filetare,247,0,Niciunul
254,Tarod,TAROD M10 ISO2,3825,267.53,1.89,6.06,53.94,1.71,11.0,73.51,Aluminiu,Filetare,200,0,Niciunul
255,Tarod,TAROD M10 ISO2,5918,823.62,1.3,17.87,53.95,3.44,65.6,69.86,Otel,Filetare,162,1,Uzura excesiva
256,Tarod,TAROD M10 ISO2,3354,642.94,0.4,7.3,65.65,1.02,16.1,65.19,Otel,Filetare,418,0,Niciunul
257,Tarod,TAROD M10 ISO2,3860,591.86,2.92,15.45,69.28,3.83,55.2,63.94,Inox,Filetare,127,1,Uzura excesiva
258,Tarod,TAROD M10 ISO2,4043,233.16,2.67,14.85,119.96,0.84,38.5,71.93,Inox,Filetare,46,1,Supraincalzire
259,Tarod,TAROD M10 ISO2,3061,311.84,1.45,15.05,55.64,1.71,19.7,61.52,Aluminiu,Filetare,98,0,Niciunul
260,Tarod,TAROD M10 ISO2,4194,821.9,0.44,15.23,47.84,0.84,2.9,60.58,Inox,Filetare,326,0,Niciunul
261,Tarod,TAROD M10 ISO2,5341,793.12,1.68,18.61,52.36,3.53,52.8,72.72,Otel,Filetare,216,1,Vibratii
262,Tarod,TAROD M10 ISO2,3565,360.21,1.76,7.28,47.15,1.49,15.0,65.28,Otel,Filetare,125,0,Niciunul
263,Tarod,TAROD M10 ISO2,3140,674.83,1.77,10.29,85.8,8.19,23.9,62.8,Inox,Filetare,52,1,Vibratii
264,Tarod,TAROD M10 ISO2,1667,246.38,2.49,15.44,58.32,1.08,51.8,67.13,Otel,Filetare,382,1,Uzura excesiva
265,Tarod,TAROD M10 ISO2,4595,725.98,1.04,19.01,66.33,1.33,20.0,68.4,Aluminiu,Filetare,439,0,Niciunul
266,Tarod,TAROD M10 ISO2,4250,1147.64,2.25,10.4,55.77,1.43,6.8,61.9,Aluminiu,Filetare,417,0,Niciunul
267,Tarod,TAROD M10 ISO2,3639,759.03,0.68,5.35,50.08,1.86,67.7,64.98,Otel,Filetare,49,1,Uzura excesiva
268,Tarod,TAROD M10 ISO2,4424,1086.27,0.67,18.61,43.09,1.61,13.6,62.45,Otel,Filetare,182,0,Niciunul
269,Tarod,TAROD M10 ISO2,3295,356.0,1.5,10.91,50.12,1.87,9.2,66.73,Inox,Filetare,254,0,Niciunul
270,Tarod,TAROD M10 ISO2,5788,1164.36,0.24,15.82,53.19,1.82,4.0,69.07,Otel,Filetare,325,0,Niciunul
271,Tarod,TAROD M10 ISO2,5279,1100.72,1.24,12.53,46.39,0.76,8.5,65.57,Aluminiu,Filetare,61,0,Niciunul
272,Tarod,TAROD M10 ISO2,5816,1163.56,0.49,18.13,69.35,1.53,11.4,72.43,Aluminiu,Filetare,133,0,Niciunul
273,Tarod,TAROD M10 ISO2,4646,859.77,2.82,19.49,50.28,11.62,42.2,66.22,Inox,Filetare,53,1,Niciunul
274,Tarod,TAROD M10 ISO2,4237,1070.91,1.54,17.71,37.95,0.54,16.9,65.81,Otel,Filetare,286,0,Niciunul
275,Tarod,TAROD M10 ISO2,1854,1115.52,1.07,14.87,77.74,7.69,50.2,70.32,Aluminiu,Filetare,92,1,Vibratii
276,Tarod,TAROD M10 ISO2,5666,454.1,2.65,9.54,56.26,1.38,8.2,64.37,Otel,Filetare,203,0,Niciunul
277,Tarod,TAROD M10 ISO2,3501,676.13,2.07,17.04,88.69,11.17,41.3,71.77,Inox,Filetare,228,1,Vibratii
278,Tarod,TAROD M10 ISO2,4508,1150.82,0.23,8.6,59.05,4.91,70.2,71.85,Otel,Filetare,400,1,Uzura excesiva
279,Tarod,TAROD M10 ISO2,3878,791.58,2.18,5.97,36.65,0.92,15.0,73.35,Aluminiu,Filetare,221,0,Niciunul
280,Tarod,TAROD M10 ISO2,5838,346.71,1.75,14.56,87.06,3.69,71.8,72.3,Aluminiu,Filetare,415,1,Uzura excesiva
281,Tarod,TAROD M10 ISO2,4105,960.95,2.95,13.13,54.31,11.1,43.5,72.11,Inox,Filetare,371,1,Vibratii
282,Tarod,TAROD M10 ISO2,2140,557.88,1.93,18.02,76.22,1.97,50.8,72.39,Inox,Filetare,88,1,Uzura excesiva
283,Tarod,TAROD M10 ISO2,5904,389.92,1.53,12.91,53.86,1.81,11.7,71.33,Inox,Filetare,369,0,Niciunul
284,Tarod,TAROD M10 ISO2,4031,525.15,1.85,7.56,52.51,4.2,50.9,67.92,Inox,Filetare,197,1,Uzura excesiva
