ID_Scula,Tip_Scula,Model_Scula,Turatie_RPM,Avans_mm_min,Adancime_Aschiere_mm,Debit_Lichid_racire_L_min,Temperatura_C,Vibratii_mm_s,Uzura_procent,Zgomot_dB,Material_Prelucrat,Tip_Operatie,ID_Lot,Scula_Defecta,Tip_Defect
498,Placuta amovibila,WNMG080408,3450,990.94,1.16,12.3,65.6,1.23,11.1,60.45,Otel,Strunjire,67,0,Niciunul
223,Tarod,TAROD M10 ISO2,5741,917.22,1.01,19.2,38.84,1.72,13.8,72.56,Inox,Filetare,210,0,Niciunul
411,Placuta amovibila,WNMG080408,4345,984.01,2.35,11.36,53.09,0.68,8.3,69.34,Aluminiu,Strunjire,51,0,Niciunul
574,Freza,FREZA CARBURA Ø10 4F,5463,333.89,0.57,7.95,35.81,1.47,3.3,73.49,Aluminiu,Frezare,456,0,Niciunul
315,Tarod,TAROD M10 ISO2,2313,1152.07,0.12,17.91,80.24,1.05,32.5,62.38,Otel,Filetare,442,1,Supraincalzire
228,Tarod,TAROD M10 ISO2,1801,854.32,0.69,7.42,87.71,7.42,55.1,68.48,Otel,Filetare,241,1,Vibratii
254,Tarod,TAROD M10 ISO2,1692,258.01,1.02,11.17,60.49,1.09,7.9,68.0,Inox,Filetare,183,0,Niciunul
472,Burghiu,CARBIDE DRILL Ø12,4617,334.76,0.46,16.37,62.58,1.92,17.6,74.48,Otel,Gaurire,145,0,Niciunul
170,Freza,FREZA CARBURA Ø10 4F,5909,780.49,2.55,16.73,65.21,2.2,69.5,73.6,Aluminiu,Frezare,332,1,Uzura excesiva
347,Burghiu,HSS DRILL Ø6,1749,686.46,1.71,7.94,64.42,10.27,51.0,73.94,Aluminiu,Gaurire,388,1,Vibratii
364,Burghiu,CARBIDE DRILL Ø12,5583,1039.08,1.55,10.58,56.2,1.69,7.2,61.43,Aluminiu,Gaurire,379,0,Niciunul
407,Freza,FREZA CARBURA Ø10 4F,2831,585.05,0.1,9.29,37.62,1.67,18.7,60.81,Otel,Frezare,216,0,Niciunul
310,Burghiu,CARBIDE DRILL Ø12,3477,576.38,1.67,15.8,112.27,2.42,32.7,74.16,Aluminiu,Gaurire,352,1,Supraincalzire
112,Burghiu,HSS DRILL Ø6,5572,877.59,1.55,8.54,61.32,10.76,26.7,68.15,Inox,Gaurire,32,1,Vibratii
452,Burghiu,CARBIDE DRILL Ø12,3790,680.94,1.46,19.82,78.88,7.18,38.4,67.63,Otel,Gaurire,20,1,Vibratii
280,Burghiu,HSS DRILL Ø6,2831,858.68,1.5,13.17,58.01,6.53,54.7,67.09,Otel,Gaurire,90,1,Vibratii
393,Placuta amovibila,WNMG080408,5648,412.87,2.57,13.14,56.05,10.11,35.0,63.0,Inox,Strunjire,206,1,Vibratii
389,Tarod,TAROD M10 ISO2,3683,946.94,1.46,12.32,70.11,2.32,75.4,62.65,Aluminiu,Filetare,195,1,Uzura excesiva
114,Freza,FREZA CARBURA Ø10 4F,2527,821.29,1.87,5.58,56.84,1.04,0.1,72.67,Aluminiu,Frezare,195,0,Niciunul
313,Burghiu,HSS DRILL Ø6,3051,708.87,0.59,7.93,88.53,3.3,40.8,67.2,Aluminiu,Gaurire,38,1,Vibratii
74,Placuta amovibila,WNMG080408,1823,491.87,1.1,13.54,48.7,1.38,18.1,71.02,Aluminiu,Strunjire,233,0,Niciunul
193,Placuta amovibila,WNMG080408,3816,289.46,2.5,5.31,47.53,1.25,3.0,68.27,Aluminiu,Strunjire,124,0,Niciunul
42,Tarod,TAROD M10 ISO2,5756,362.83,2.22,19.39,48.18,1.13,17.3,68.49,Inox,Filetare,208,0,Niciunul
146,Placuta amovibila,WNMG080408,3287,732.35,1.12,9.32,75.94,3.09,62.7,62.9,Otel,Strunjire,158,1,Niciunul
429,Burghiu,CARBIDE DRILL Ø12,5358,984.96,0.38,10.6,57.81,1.94,13.4,65.36,Otel,Gaurire,137,0,Niciunul
161,Freza,FREZA HSS Ø8 2F,5159,696.12,0.45,18.77,116.25,3.86,18.9,64.51,Aluminiu,Frezare,67,1,Supraincalzire
278,Burghiu,CARBIDE DRILL Ø12,4237,966.34,1.34,5.16,52.42,3.94,54.7,62.06,Inox,Gaurire,216,1,Vibratii
267,Placuta amovibila,CNMG120408,1745,961.63,0.82,17.66,45.85,1.85,5.2,66.26,Otel,Strunjire,376,0,Niciunul
12,Placuta amovibila,CNMG120408,1887,275.73,2.43,10.95,43.06,1.95,2.6,60.97,Inox,Strunjire,330,0,Niciunul
22,Freza,FREZA CARBURA Ø10 4F,3137,981.68,2.72,9.87,62.31,1.24,13.8,64.61,Inox,Frezare,467,0,Niciunul
587,Burghiu,HSS DRILL Ø6,2326,237.95,2.27,18.08,88.92,11.33,49.7,70.47,Inox,Gaurire,30,1,Niciunul
486,Placuta amovibila,WNMG080408,2317,491.71,1.86,17.24,89.44,0.83,39.0,64.03,Aluminiu,Strunjire,320,1,Supraincalzire
89,Tarod,TAROD M10 ISO2,5118,1049.89,0.98,16.47,53.77,1.59,12.8,62.19,Aluminiu,Filetare,406,0,Niciunul
332,Freza,FREZA HSS Ø8 2F,2367,418.04,2.38,7.65,64.23,0.83,7.9,68.57,Aluminiu,Frezare,454,0,Niciunul
311,Freza,FREZA CARBURA Ø10 4F,5359,301.84,0.52,17.63,65.43,0.87,7.5,67.61,Otel,Frezare,297,0,Niciunul
519,Burghiu,HSS DRILL Ø6,4118,908.09,0.37,5.59,89.12,1.36,69.2,72.07,Aluminiu,Gaurire,148,1,Uzura excesiva
566,Placuta amovibila,CNMG120408,5331,556.94,0.47,6.26,75.65,4.04,55.8,71.83,Aluminiu,Strunjire,339,1,Vibratii
417,Placuta amovibila,CNMG120408,3885,670.75,0.84,12.36,41.18,1.61,15.3,63.41,Inox,Strunjire,233,0,Niciunul
176,Freza,FREZA HSS Ø8 2F,1868,217.1,2.95,9.49,86.55,4.52,52.3,72.76,Otel,Frezare,121,1,Uzura excesiva
262,Freza,FREZA HSS Ø8 2F,3940,498.88,0.27,9.55,116.24,1.57,35.3,67.45,Otel,Frezare,229,1,Supraincalzire
88,Placuta amovibila,CNMG120408,2110,422.2,1.4,17.5,61.6,4.6,47.6,72.91,Inox,Strunjire,231,1,Uzura excesiva
421,Freza,FREZA CARBURA Ø10 4F,2755,228.88,2.47,16.53,64.09,1.33,16.6,74.84,Aluminiu,Frezare,377,0,Niciunul
175,Burghiu,HSS DRILL Ø6,3225,1034.15,0.14,8.31,47.57,1.36,7.7,60.53,Aluminiu,Gaurire,281,0,Niciunul
157,Placuta amovibila,WNMG080408,1975,957.01,2.25,8.26,85.04,1.07,53.9,74.0,Inox,Strunjire,222,1,Uzura excesiva
235,Freza,FREZA CARBURA Ø10 4F,2116,455.54,1.41,18.81,109.13,1.25,18.2,70.56,Otel,Frezare,117,1,Supraincalzire
480,Burghiu,CARBIDE DRILL Ø12,2795,663.11,1.41,18.74,86.07,3.7,58.1,66.11,Aluminiu,Gaurire,89,1,Uzura excesiva
381,Burghiu,HSS DRILL Ø6,3193,878.2,2.37,19.56,49.04,1.62,15.1,74.91,Otel,Gaurire,418,0,Niciunul
432,Freza,FREZA CARBURA Ø10 4F,1638,780.16,0.41,10.81,108.58,3.42,36.6,60.05,Otel,Frezare,403,1,Supraincalzire
368,Freza,FREZA HSS Ø8 2F,5077,517.5,0.48,5.83,59.07,1.69,6.4,60.37,Otel,Frezare,267,0,Niciunul
489,Freza,FREZA CARBURA Ø10 4F,4698,486.65,2.78,7.11,58.71,2.15,50.8,72.85,Otel,Frezare,353,1,Uzura excesiva
489,Burghiu,HSS DRILL Ø6,4543,1121.17,2.12,7.68,80.94,3.8,54.4,64.8,Inox,Gaurire,337,1,Vibratii
407,Tarod,TAROD M10 ISO2,4271,488.83,2.2,14.94,54.47,2.03,41.5,63.24,Aluminiu,Filetare,271,1,Uzura excesiva
396,Placuta amovibila,CNMG120408,3706,250.27,1.83,17.85,68.5,0.77,1.4,71.99,Otel,Strunjire,284,0,Niciunul
112,Placuta amovibila,WNMG080408,2174,756.8,2.95,14.9,114.67,3.83,34.8,71.36,Otel,Strunjire,81,1,Supraincalzire
509,Burghiu,HSS DRILL Ø6,3474,961.26,0.59,17.62,54.16,1.27,12.1,63.88,Inox,Gaurire,138,0,Niciunul
390,Placuta amovibila,CNMG120408,2403,1034.07,2.88,9.26,64.67,0.63,7.2,74.91,Inox,Strunjire,72,0,Niciunul
188,Freza,FREZA CARBURA Ø10 4F,2824,937.41,0.29,12.4,65.06,1.18,6.5,62.95,Inox,Frezare,139,0,Niciunul
428,Tarod,TAROD M10 ISO2,3767,425.15,2.39,16.15,94.56,2.94,11.9,68.72,Inox,Filetare,439,1,Supraincalzire
128,Tarod,TAROD M10 ISO2,4613,1106.62,0.69,7.72,35.15,0.89,10.3,68.4,Inox,Filetare,121,0,Niciunul
171,Freza,FREZA CARBURA Ø10 4F,5267,563.38,2.2,10.61,41.62,1.34,15.6,74.44,Inox,Frezare,136,0,Niciunul
488,Burghiu,HSS DRILL Ø6,3266,606.63,1.98,19.54,84.39,1.05,55.6,66.07,Inox,Gaurire,334,1,Uzura excesiva
323,Placuta amovibila,CNMG120408,3577,224.9,2.14,6.29,49.33,1.28,5.3,72.97,Otel,Strunjire,290,0,Niciunul
488,Tarod,TAROD M10 ISO2,4608,559.66,0.96,17.38,35.75,1.58,15.5,60.2,Aluminiu,Filetare,330,0,Niciunul
375,Placuta amovibila,CNMG120408,4788,857.0,1.13,9.2,111.46,2.16,29.7,66.53,Inox,Strunjire,52,1,Supraincalzire
264,Placuta amovibila,WNMG080408,5395,608.59,1.76,15.76,97.78,1.71,37.7,65.06,Inox,Strunjire,453,1,Supraincalzire
365,Placuta amovibila,WNMG080408,3104,856.67,0.42,7.84,92.18,1.43,11.8,70.75,Aluminiu,Strunjire,7,1,Supraincalzire
5,Burghiu,CARBIDE DRILL Ø12,4095,1030.9,2.86,9.3,63.19,0.99,19.0,63.44,Inox,Gaurire,46,0,Niciunul
465,Tarod,TAROD M10 ISO2,3499,1165.44,1.91,6.02,103.37,0.74,13.0,68.9,Aluminiu,Filetare,472,1,Supraincalzire
243,Placuta amovibila,CNMG120408,2712,1161.73,0.82,8.62,42.65,0.96,13.6,65.83,Inox,Strunjire,278,0,Niciunul
198,Burghiu,HSS DRILL Ø6,5110,1028.53,2.47,14.58,46.39,1.98,9.9,65.21,Aluminiu,Gaurire,205,0,Niciunul
195,Placuta amovibila,WNMG080408,4424,476.37,0.25,18.35,79.04,1.66,53.7,61.52,Otel,Strunjire,455,1,Uzura excesiva
220,Burghiu,HSS DRILL Ø6,5149,382.06,1.05,18.07,36.64,1.95,7.3,65.5,Inox,Gaurire,147,0,Niciunul
116,Freza,FREZA CARBURA Ø10 4F,1718,739.33,0.88,14.97,66.37,1.29,16.6,67.31,Otel,Frezare,146,0,Niciunul
244,Tarod,TAROD M10 ISO2,5107,676.35,1.74,17.59,80.52,1.64,43.8,69.83,Inox,Filetare,323,1,Uzura excesiva
50,Burghiu,HSS DRILL Ø6,4559,964.03,2.75,6.97,59.63,1.9,11.1,63.83,Aluminiu,Gaurire,449,0,Niciunul
241,Tarod,TAROD M10 ISO2,5826,495.02,0.33,16.73,55.22,1.4,17.4,74.45,Aluminiu,Filetare,331,0,Niciunul
167,Placuta amovibila,WNMG080408,5909,745.47,2.89,7.55,73.24,3.18,61.9,66.76,Aluminiu,Strunjire,367,1,Niciunul
62,Placuta amovibila,CNMG120408,5314,1146.49,2.8,18.02,118.32,1.34,30.7,70.85,Otel,Strunjire,326,1,Supraincalzire
593,Placuta amovibila,CNMG120408,2757,859.84,1.39,18.81,47.35,1.74,10.5,61.01,Inox,Strunjire,16,0,Niciunul
351,Burghiu,HSS DRILL Ø6,3323,894.56,1.35,18.3,68.39,2.14,41.1,61.7,Otel,Gaurire,342,1,Uzura excesiva
137,Placuta amovibila,CNMG120408,5091,859.04,1.2,14.9,50.25,1.74,12.0,70.89,Otel,Strunjire,285,0,Niciunul
157,Burghiu,CARBIDE DRILL Ø12,3740,1127.64,2.65,16.39,80.79,2.6,52.5,63.75,Aluminiu,Gaurire,3,1,Uzura excesiva
221,Freza,FREZA CARBURA Ø10 4F,2172,1134.1,1.52,5.84,92.72,3.41,33.1,66.25,Aluminiu,Frezare,31,1,Supraincalzire
251,Freza,FREZA HSS Ø8 2F,5455,286.65,0.97,5.18,69.02,0.7,11.6,60.2,Aluminiu,Frezare,5,0,Niciunul
573,Burghiu,CARBIDE DRILL Ø12,5751,875.13,2.04,18.83,113.47,1.75,26.7,73.4,Otel,Gaurire,110,1,Supraincalzire
440,Freza,FREZA HSS Ø8 2F,3648,511.28,1.83,14.39,38.02,0.87,15.6,62.19,Otel,Frezare,140,0,Niciunul
201,Burghiu,HSS DRILL Ø6,1603,599.42,2.26,6.14,55.68,4.22,44.2,72.79,Otel,Gaurire,210,1,Vibratii
58,Freza,FREZA HSS Ø8 2F,2368,978.86,1.62,13.64,73.14,4.77,79.8,60.07,Otel,Frezare,167,1,Uzura excesiva
22,Freza,FREZA HSS Ø8 2F,4970,1116.34,0.46,9.88,46.46,1.7,5.3,74.18,Otel,Frezare,262,0,Niciunul
367,Placuta amovibila,CNMG120408,5062,414.71,1.31,18.28,66.79,0.74,7.3,64.57,Otel,Strunjire,144,0,Niciunul
57,Freza,FREZA CARBURA Ø10 4F,4949,337.17,2.65,8.27,115.8,1.69,19.4,74.27,Inox,Frezare,168,1,Supraincalzire
472,Tarod,TAROD M10 ISO2,3439,453.02,2.81,15.9,107.01,2.24,38.9,71.79,Aluminiu,Filetare,309,1,Supraincalzire
576,Burghiu,HSS DRILL Ø6,3000,311.9,0.22,14.95,54.89,0.87,2.6,74.38,Otel,Gaurire,482,0,Niciunul
294,Freza,FREZA CARBURA Ø10 4F,5479,634.5,1.16,12.31,81.75,7.76,37.1,69.58,Aluminiu,Frezare,71,1,Vibratii
87,Burghiu,HSS DRILL Ø6,2438,378.12,0.95,11.4,49.75,0.54,16.1,68.95,Inox,Gaurire,175,0,Niciunul
421,Placuta amovibila,WNMG080408,4331,1170.56,1.41,13.7,78.12,7.82,21.2,61.48,Inox,Strunjire,339,1,Vibratii
439,Placuta amovibila,CNMG120408,3321,1175.43,1.81,15.07,57.68,1.72,5.6,74.1,Otel,Strunjire,119,0,Niciunul
417,Freza,FREZA CARBURA Ø10 4F,5053,473.6,0.88,10.56,39.8,1.71,7.6,67.27,Otel,Frezare,498,0,Niciunul
174,Tarod,TAROD M10 ISO2,4674,299.36,0.73,12.31,47.74,1.71,2.1,70.08,Aluminiu,Filetare,167,0,Niciunul
278,Freza,FREZA HSS Ø8 2F,2758,1106.86,1.6,17.29,55.1,1.36,19.7,63.68,Aluminiu,Frezare,488,0,Niciunul
518,Burghiu,HSS DRILL Ø6,3013,879.24,1.8,17.81,69.32,1.29,1.3,64.37,Inox,Gaurire,385,0,Niciunul
291,Tarod,TAROD M10 ISO2,2315,356.49,2.81,19.92,84.13,3.03,29.6,63.38,Aluminiu,Filetare,127,1,Niciunul
561,Burghiu,HSS DRILL Ø6,4617,450.33,0.23,15.59,35.94,1.37,19.7,65.58,Aluminiu,Gaurire,449,0,Niciunul
252,Freza,FREZA HSS Ø8 2F,2788,254.4,2.55,18.0,68.18,1.75,16.3,73.57,Otel,Frezare,48,0,Niciunul
484,Tarod,TAROD M10 ISO2,2618,1043.75,1.63,17.64,64.2,11.61,29.1,69.32,Otel,Filetare,209,1,Vibratii
338,Placuta amovibila,WNMG080408,3673,710.52,0.59,11.86,53.16,0.72,12.6,63.87,Aluminiu,Strunjire,116,0,Niciunul
173,Burghiu,CARBIDE DRILL Ø12,2484,548.05,1.56,11.64,64.39,1.6,13.6,69.21,Aluminiu,Gaurire,456,0,Niciunul
160,Burghiu,CARBIDE DRILL Ø12,3476,909.11,0.47,7.74,58.07,1.65,15.5,70.69,Aluminiu,Gaurire,135,0,Niciunul
462,Tarod,TAROD M10 ISO2,4481,459.36,1.09,19.41,83.44,4.02,40.1,67.02,Aluminiu,Filetare,353,1,Uzura excesiva
227,Tarod,TAROD M10 ISO2,1929,825.01,0.32,16.71,105.05,0.82,35.3,71.35,Inox,Filetare,344,1,Supraincalzire
150,Freza,FREZA CARBURA Ø10 4F,3685,358.43,0.28,7.51,58.91,1.92,18.9,64.22,Aluminiu,Frezare,227,0,Niciunul
239,Placuta amovibila,WNMG080408,5518,538.33,1.34,10.44,58.37,4.82,64.6,62.87,Otel,Strunjire,54,1,Uzura excesiva
433,Tarod,TAROD M10 ISO2,3923,388.73,0.36,8.17,56.73,1.01,9.1,70.37,Aluminiu,Filetare,326,0,Niciunul
288,Freza,FREZA CARBURA Ø10 4F,3602,1132.01,1.05,17.98,55.97,1.81,19.1,67.21,Inox,Frezare,371,0,Niciunul
561,Freza,FREZA HSS Ø8 2F,5159,659.25,0.62,5.02,65.79,0.57,19.4,67.57,Otel,Frezare,258,0,Niciunul
209,Placuta amovibila,CNMG120408,3749,344.79,1.37,14.11,50.15,1.86,7.5,65.32,Inox,Strunjire,348,0,Niciunul
227,Freza,FREZA HSS Ø8 2F,5044,704.59,2.88,15.98,74.75,1.4,50.0,69.61,Aluminiu,Frezare,140,1,Uzura excesiva
231,Freza,FREZA HSS Ø8 2F,5937,1015.38,0.87,13.53,38.98,1.71,16.1,65.03,Otel,Frezare,297,0,Niciunul
559,Placuta amovibila,WNMG080408,2638,667.88,1.94,18.42,107.53,0.57,36.4,60.78,Aluminiu,Strunjire,267,1,Supraincalzire
82,Placuta amovibila,WNMG080408,4245,525.56,2.31,14.03,79.36,9.39,53.7,62.17,Otel,Strunjire,88,1,Vibratii
498,Burghiu,HSS DRILL Ø6,2945,522.19,0.33,14.67,88.93,3.22,37.4,71.76,Otel,Gaurire,15,1,Supraincalzire
140,Placuta amovibila,CNMG120408,2718,324.41,2.57,15.95,86.89,9.03,52.6,62.42,Otel,Strunjire,136,1,Vibratii
383,Freza,FREZA HSS Ø8 2F,2201,376.57,2.45,16.86,40.51,1.23,8.6,61.06,Aluminiu,Frezare,483,0,Niciunul
53,Placuta amovibila,WNMG080408,2396,1114.01,1.05,14.33,38.13,0.96,9.2,60.48,Aluminiu,Strunjire,129,0,Niciunul
463,Freza,FREZA CARBURA Ø10 4F,2189,239.52,2.23,5.64,42.92,0.96,19.0,74.85,Inox,Frezare,22,0,Niciunul
295,Burghiu,HSS DRILL Ø6,5482,557.08,0.18,9.63,72.65,3.23,57.8,69.21,Otel,Gaurire,300,1,Vibratii
43,Placuta amovibila,WNMG080408,5000,948.68,2.4,10.77,97.25,1.86,25.2,67.76,Aluminiu,Strunjire,359,1,Supraincalzire
241,Burghiu,CARBIDE DRILL Ø12,2690,590.18,0.89,5.9,88.71,1.18,45.7,65.61,Otel,Gaurire,72,1,Uzura excesiva
543,Freza,FREZA CARBURA Ø10 4F,2333,902.8,1.91,14.57,57.96,1.45,1.6,73.96,Inox,Frezare,132,0,Niciunul
91,Burghiu,HSS DRILL Ø6,5251,665.76,2.99,6.83,65.91,0.54,18.1,74.79,Aluminiu,Gaurire,175,0,Niciunul
492,Tarod,TAROD M10 ISO2,3051,1090.15,1.98,14.57,85.24,1.81,16.7,67.56,Aluminiu,Filetare,184,1,Niciunul
546,Tarod,TAROD M10 ISO2,5831,346.0,1.86,5.98,95.98,3.23,34.5,71.5,Otel,Filetare,410,1,Supraincalzire
364,Freza,FREZA CARBURA Ø10 4F,3717,773.73,2.68,6.89,95.98,1.19,26.7,69.79,Aluminiu,Frezare,47,1,Supraincalzire
379,Placuta amovibila,WNMG080408,5735,634.44,0.76,7.98,44.89,1.61,6.7,71.72,Aluminiu,Strunjire,489,0,Niciunul
90,Freza,FREZA CARBURA Ø10 4F,4946,1188.12,1.65,11.24,57.88,3.93,40.4,61.65,Inox,Frezare,119,1,Uzura excesiva
342,Freza,FREZA HSS Ø8 2F,1903,831.59,2.83,16.97,57.45,1.12,14.8,71.43,Otel,Frezare,85,0,Niciunul
190,Freza,FREZA CARBURA Ø10 4F,3581,513.41,1.08,6.38,58.46,0.76,8.7,71.25,Aluminiu,Frezare,169,0,Niciunul
45,Burghiu,HSS DRILL Ø6,4355,441.49,0.51,11.26,104.31,2.02,38.6,73.5,Aluminiu,Gaurire,241,1,Supraincalzire
268,Tarod,TAROD M10 ISO2,5883,291.94,0.17,13.51,51.87,1.1,2.4,62.73,Otel,Filetare,53,0,Niciunul
124,Freza,FREZA HSS Ø8 2F,4049,569.49,0.26,15.92,57.67,10.55,30.5,68.33,Aluminiu,Frezare,418,1,Vibratii
73,Placuta amovibila,CNMG120408,2028,224.46,1.84,17.63,72.72,1.18,49.3,61.06,Otel,Strunjire,337,1,Niciunul
70,Placuta amovibila,WNMG080408,1701,999.44,2.56,16.17,58.23,0.92,4.1,66.57,Aluminiu,Strunjire,308,0,Niciunul
387,Placuta amovibila,CNMG120408,2218,414.69,1.8,8.72,54.77,1.2,7.7,74.03,Aluminiu,Strunjire,43,0,Niciunul
292,Freza,FREZA CARBURA Ø10 4F,3506,341.55,2.07,8.87,36.47,0.94,8.1,68.68,Aluminiu,Frezare,249,0,Niciunul
492,Freza,FREZA CARBURA Ø10 4F,3448,599.15,1.71,12.25,39.79,1.88,9.7,64.03,Inox,Frezare,109,0,Niciunul
61,Placuta amovibila,WNMG080408,5940,545.32,0.91,13.22,64.3,1.19,12.6,68.1,Inox,Strunjire,462,0,Niciunul
274,Placuta amovibila,CNMG120408,1571,229.02,2.84,9.73,50.47,8.56,51.0,66.99,Otel,Strunjire,437,1,Vibratii
470,Burghiu,CARBIDE DRILL Ø12,3614,376.89,2.56,18.99,68.37,1.18,13.1,68.15,Inox,Gaurire,36,0,Niciunul
4,Freza,FREZA CARBURA Ø10 4F,2163,765.36,1.91,5.98,56.4,0.83,4.7,73.36,Aluminiu,Frezare,358,0,Niciunul
231,Freza,FREZA CARBURA Ø10 4F,4747,541.57,0.12,19.67,102.97,2.81,21.0,69.5,Aluminiu,Frezare,484,1,Supraincalzire
309,Freza,FREZA CARBURA Ø10 4F,1823,454.76,0.18,6.94,105.58,2.87,19.1,72.92,Aluminiu,Frezare,159,1,Supraincalzire
247,Placuta amovibila,CNMG120408,1878,734.35,0.15,19.37,60.39,1.96,17.8,74.6,Aluminiu,Strunjire,38,0,Niciunul
202,Freza,FREZA HSS Ø8 2F,3403,369.98,0.32,12.37,109.48,3.48,34.1,72.33,Aluminiu,Frezare,455,1,Supraincalzire
194,Burghiu,CARBIDE DRILL Ø12,1872,266.66,0.18,9.78,63.35,1.62,14.3,70.95,Aluminiu,Gaurire,240,0,Niciunul
486,Freza,FREZA HSS Ø8 2F,1570,259.07,2.66,9.83,47.7,1.22,1.8,68.42,Otel,Frezare,111,0,Niciunul
424,Tarod,TAROD M10 ISO2,3714,702.91,2.79,5.86,55.67,1.7,19.4,74.26,Aluminiu,Filetare,412,0,Niciunul
205,Tarod,TAROD M10 ISO2,3792,258.12,1.09,12.56,112.17,2.42,26.6,69.16,Otel,Filetare,135,1,Supraincalzire
405,Placuta amovibila,WNMG080408,3617,1194.89,2.4,16.17,59.58,4.32,58.8,72.72,Aluminiu,Strunjire,182,1,Uzura excesiva
533,Burghiu,HSS DRILL Ø6,3276,941.06,0.79,15.79,68.06,6.91,46.3,61.31,Aluminiu,Gaurire,273,1,Vibratii
171,Freza,FREZA HSS Ø8 2F,3863,618.13,2.57,9.83,58.67,1.6,12.4,63.03,Inox,Frezare,42,0,Niciunul
79,Tarod,TAROD M10 ISO2,4736,804.21,2.92,10.4,62.04,1.5,17.6,66.4,Otel,Filetare,431,0,Niciunul
31,Placuta amovibila,WNMG080408,3595,256.91,1.7,6.55,82.16,3.27,25.9,66.35,Aluminiu,Strunjire,251,1,Supraincalzire
583,Burghiu,CARBIDE DRILL Ø12,4313,881.71,1.01,9.4,116.19,3.15,12.6,72.43,Inox,Gaurire,284,1,Supraincalzire
307,Tarod,TAROD M10 ISO2,2872,288.31,0.57,10.93,81.27,3.16,41.8,69.39,Aluminiu,Filetare,31,1,Uzura excesiva
474,Burghiu,CARBIDE DRILL Ø12,3853,612.46,1.33,11.55,45.08,0.83,6.1,72.29,Inox,Gaurire,359,0,Niciunul
354,Burghiu,CARBIDE DRILL Ø12,3358,458.98,2.48,17.42,87.02,1.86,40.0,65.02,Aluminiu,Gaurire,306,1,Supraincalzire
441,Placuta amovibila,WNMG080408,4171,211.36,0.17,13.29,66.3,11.09,37.1,73.98,Aluminiu,Strunjire,131,1,Vibratii
404,Tarod,TAROD M10 ISO2,5127,1162.44,1.04,13.08,59.63,3.29,66.6,73.31,Inox,Filetare,490,1,Uzura excesiva
90,Burghiu,CARBIDE DRILL Ø12,5573,313.34,0.87,17.88,65.65,7.55,37.4,68.44,Aluminiu,Gaurire,254,1,Vibratii
399,Burghiu,CARBIDE DRILL Ø12,2568,554.03,1.86,8.88,87.07,11.87,22.9,69.17,Otel,Gaurire,222,1,Niciunul
115,Placuta amovibila,WNMG080408,2274,677.82,1.28,16.48,40.3,1.78,1.2,61.47,Aluminiu,Strunjire,441,0,Niciunul
88,Burghiu,CARBIDE DRILL Ø12,5060,809.45,2.04,13.55,72.8,11.01,38.5,73.04,Inox,Gaurire,347,1,Vibratii
166,Freza,FREZA CARBURA Ø10 4F,3065,423.16,2.18,14.69,52.22,10.15,38.2,64.95,Aluminiu,Frezare,187,1,Vibratii
122,Tarod,TAROD M10 ISO2,4428,810.09,1.43,19.71,118.61,0.82,10.8,63.62,Aluminiu,Filetare,422,1,Supraincalzire
401,Tarod,TAROD M10 ISO2,1546,1138.13,1.8,16.02,80.46,1.8,15.9,73.18,Aluminiu,Filetare,338,1,Supraincalzire
257,Freza,FREZA HSS Ø8 2F,3538,1086.4,2.55,18.74,42.97,1.84,18.2,67.16,Inox,Frezare,412,0,Niciunul
162,Freza,FREZA CARBURA Ø10 4F,3522,415.47,1.18,16.98,53.22,5.92,35.6,64.77,Otel,Frezare,380,1,Vibratii
581,Placuta amovibila,WNMG080408,4897,579.54,1.95,9.09,68.64,4.88,51.9,68.91,Inox,Strunjire,141,1,Uzura excesiva
540,Placuta amovibila,CNMG120408,1797,788.31,0.58,17.72,77.94,9.73,39.1,64.42,Inox,Strunjire,309,1,Niciunul
207,Freza,FREZA HSS Ø8 2F,3567,851.68,2.84,13.86,50.94,4.04,44.9,74.76,Otel,Frezare,426,1,Uzura excesiva
117,Placuta amovibila,CNMG120408,3655,951.45,2.59,19.25,102.87,1.28,31.3,71.02,Aluminiu,Strunjire,347,1,Supraincalzire
224,Placuta amovibila,WNMG080408,3996,907.09,1.54,19.68,38.12,1.87,15.7,73.62,Otel,Strunjire,459,0,Niciunul
417,Tarod,TAROD M10 ISO2,4265,989.24,0.32,14.95,81.0,3.6,10.8,72.09,Aluminiu,Filetare,76,1,Supraincalzire
256,Freza,FREZA HSS Ø8 2F,2546,1138.6,2.92,13.43,42.74,1.57,19.8,62.8,Inox,Frezare,227,0,Niciunul
12,Burghiu,CARBIDE DRILL Ø12,3493,685.24,2.38,10.1,68.02,0.85,17.9,68.78,Inox,Gaurire,156,0,Niciunul
248,Freza,FREZA CARBURA Ø10 4F,1577,317.22,2.1,6.58,49.41,1.32,18.5,62.59,Inox,Frezare,288,0,Niciunul
302,Placuta amovibila,WNMG080408,2375,741.52,2.18,16.89,40.6,0.68,1.5,73.43,Aluminiu,Strunjire,76,0,Niciunul
50,Placuta amovibila,CNMG120408,4396,476.86,0.53,19.64,80.5,2.51,34.0,72.7,Otel,Strunjire,319,1,Supraincalzire
202,Placuta amovibila,WNMG080408,1880,532.79,2.39,12.54,68.02,0.52,8.9,63.74,Aluminiu,Strunjire,308,0,Niciunul
