ID_Scula,Tip_Scula,Model_Scula,Turatie_RPM,Avans_mm_min,Adancime_Aschiere_mm,Debit_Lichid_racire_L_min,Temperatura_C,Vibratii_mm_s,Uzura_procent,Zgomot_dB,Material_Prelucrat,Tip_Operatie,ID_Lot,Scula_Defecta,Tip_Defect
156,Burghiu,HSS DRILL Ø6,5871,525.23,2.28,15.79,64.88,1.12,0.4,68.98,Inox,Gaurire,227,0,Niciunul
157,Burghiu,HSS DRILL Ø6,3362,317.27,0.13,16.22,133.16,10.51,94.4,85.19,Otel,Gaurire,434,1,Supraincalzire
158,Burghiu,HSS DRILL Ø6,4964,1067.74,1.92,8.72,48.71,0.89,1.9,61.57,Otel,Gaurire,485,0,Niciunul
159,Burghiu,HSS DRILL Ø6,4751,938,0.66,9.06,56.96,1.69,14.1,61.23,Inox,Gaurire,306,0,Niciunul
160,Burghiu,HSS DRILL Ø6,5906,420.04,0.32,11.03,138.2,6.31,58.5,89.1,Otel,Gaurire,273,1,Vibratii
161,Burghiu,HSS DRILL Ø6,4244,296.74,2.26,10.4,41.9,0.92,0.8,70.69,Otel,Gaurire,310,0,Niciunul
162,Burghiu,HSS DRILL Ø6,5739,214.19,2.97,15.02,152.23,10.64,70.1,80.74,Otel,Gaurire,421,1,Supraincalzire
163,Burghiu,HSS DRILL Ø6,2347,488.1,2,5.93,54.6,1.64,16.1,65.64,Aluminiu,Gaurire,302,0,Niciunul
164,Burghiu,HSS DRILL Ø6,4616,814.53,2.1,15.05,49.38,1.29,7.8,62.11,Inox,Gaurire,123,0,Niciunul
165,Burghiu,HSS DRILL Ø6,2421,240.8,0.87,5,49.36,1.37,15.3,65.03,Aluminiu,Gaurire,88,0,Niciunul
166,Burghiu,HSS DRILL Ø6,5931,277.63,1.51,18.27,80.14,7.56,58.7,93.77,Otel,Gaurire,474,1,Vibratii
167,Burghiu,HSS DRILL Ø6,5326,542.63,2.97,7.7,106.53,10.98,82.7,97.41,Inox,Gaurire,477,1,Uzura excesiva
168,Burghiu,HSS DRILL Ø6,2101,782.95,2.26,17.43,56.76,1.52,5.3,67.24,Aluminiu,Gaurire,242,0,Niciunul
169,Burghiu,HSS DRILL Ø6,2404,321.98,2.33,13.45,68.8,0.88,5.2,66.64,Inox,Gaurire,295,0,Niciunul
170,Burghiu,HSS DRILL Ø6,2316,1125.97,0.8,15.75,115.73,8.41,74.1,89.96,Otel,Gaurire,494,1,Uzura excesiva
171,Burghiu,HSS DRILL Ø6,4801,909.09,2.78,16.58,48.8,0.51,6.2,72.92,Aluminiu,Gaurire,162,0,Niciunul
172,Burghiu,HSS DRILL Ø6,4974,483.49,0.44,16.48,101.09,6.85,54,82.79,Aluminiu,Gaurire,314,1,Uzura excesiva
173,Burghiu,HSS DRILL Ø6,3114,555.24,2.31,15.54,54.36,0.86,14.7,73.02,Aluminiu,Gaurire,263,0,Niciunul
174,Burghiu,HSS DRILL Ø6,3749,705.33,2.42,6.69,68.55,0.92,1.1,66.45,Otel,Gaurire,177,0,Niciunul
175,Burghiu,HSS DRILL Ø6,3051,383.86,1.31,17.56,154.16,5.06,57.3,92.55,Otel,Gaurire,18,1,Supraincalzire
176,Burghiu,HSS DRILL Ø6,3680,1179.61,0.77,9.45,126.46,6.43,81.6,82.99,Inox,Gaurire,40,1,Vibratii
177,Burghiu,HSS DRILL Ø6,3082,884.28,1.29,17.87,66.06,1.5,17.1,61.8,Aluminiu,Gaurire,83,0,Niciunul
178,Burghiu,HSS DRILL Ø6,5050,866.21,0.32,10.7,41.79,0.76,16.5,69.69,Aluminiu,Gaurire,354,0,Niciunul
179,Burghiu,HSS DRILL Ø6,2102,342.98,1.35,9.31,60.25,1.41,2.8,63.93,Aluminiu,Gaurire,47,0,Niciunul
180,Burghiu,HSS DRILL Ø6,4199,634.83,0.63,10.2,48.78,1.87,15.7,61.46,Inox,Gaurire,488,0,Niciunul
181,Burghiu,HSS DRILL Ø6,2071,993.66,2.12,9.23,97.2,11.88,86.5,82.86,Otel,Gaurire,320,1,Vibratii
182,Burghiu,HSS DRILL Ø6,4982,492.17,0.82,14.91,98.4,5.11,95.1,98.53,Aluminiu,Gaurire,221,1,Uzura excesiva
183,Burghiu,HSS DRILL Ø6,1854,711.01,0.63,6.18,39.45,1.22,12.6,64.2,Inox,Gaurire,475,0,Niciunul
184,Burghiu,HSS DRILL Ø6,2327,715.26,0.14,17.58,137.12,4.83,53.4,86.35,Otel,Gaurire,194,1,Vibratii
185,Burghiu,HSS DRILL Ø6,1674,919.42,2.08,15.68,59.16,1.51,14,68.67,Aluminiu,Gaurire,20,0,Niciunul
186,Burghiu,HSS DRILL Ø6,2681,676.29,2.81,15.73,60.27,1.98,2.8,69.17,Aluminiu,Gaurire,429,0,Niciunul
187,Burghiu,HSS DRILL Ø6,4417,720.45,0.65,8.32,43.07,1.06,1,68.92,Otel,Gaurire,413,0,Niciunul
188,Burghiu,HSS DRILL Ø6,5133,389.39,1.43,9.99,113.93,3.27,64.5,84.03,Otel,Gaurire,322,1,Supraincalzire
189,Burghiu,HSS DRILL Ø6,3475,520.81,0.21,9.77,45.43,1.72,10.1,72.39,Inox,Gaurire,359,0,Niciunul
190,Burghiu,HSS DRILL Ø6,3963,634.35,2.38,16.87,104.87,6.41,46.9,80.72,Aluminiu,Gaurire,49,1,Uzura excesiva
191,Burghiu,HSS DRILL Ø6,2507,1198.28,2.76,5.99,37.57,1.82,6.8,72.2,Inox,Gaurire,303,0,Niciunul
192,Burghiu,HSS DRILL Ø6,2772,626.08,0.99,5.57,52.76,1.81,14.3,69.89,Inox,Gaurire,388,0,Niciunul
193,Burghiu,HSS DRILL Ø6,3246,1133.55,0.42,12.93,61.85,0.64,15.7,66.17,Otel,Gaurire,144,0,Niciunul
194,Burghiu,HSS DRILL Ø6,3000,230.61,0.38,14.03,106.68,11.28,78,87.04,Inox,Gaurire,337,1,Supraincalzire
195,Burghiu,HSS DRILL Ø6,3512,651.79,0.74,5.94,44.32,1.09,6.1,61.65,Aluminiu,Gaurire,4,0,Niciunul
196,Burghiu,HSS DRILL Ø6,2832,1073.93,0.88,14.07,114.23,7.9,77.6,97.28,Otel,Gaurire,454,1,Vibratii
197,Burghiu,HSS DRILL Ø6,2790,739.55,1.86,12.68,61.15,1.91,12,61.8,Aluminiu,Gaurire,109,0,Niciunul
198,Burghiu,HSS DRILL Ø6,4120,1014.29,2.76,7.11,154.17,11.33,44.8,98.73,Otel,Gaurire,82,1,Uzura excesiva
199,Burghiu,HSS DRILL Ø6,5691,826.27,1.59,15.35,47.95,0.51,0.6,72.38,Inox,Gaurire,346,0,Niciunul
200,Burghiu,HSS DRILL Ø6,4960,1052.21,0.89,6.96,36.83,0.59,8.2,70.98,Aluminiu,Gaurire,118,0,Niciunul
201,Burghiu,HSS DRILL Ø6,3802,552.82,0.38,16.88,53.94,1.44,6.1,64.88,Aluminiu,Gaurire,436,0,Niciunul
202,Burghiu,HSS DRILL Ø6,3775,913.81,1.39,19.04,49.85,0.96,0.6,60.99,Aluminiu,Gaurire,133,0,Niciunul
203,Burghiu,HSS DRILL Ø6,2548,990.38,1.84,11.37,47.7,1.68,16,61.17,Inox,Gaurire,487,0,Niciunul
204,Burghiu,HSS DRILL Ø6,2698,750.34,2.11,17.86,46.71,0.57,11.9,65.97,Otel,Gaurire,54,0,Niciunul
205,Burghiu,HSS DRILL Ø6,4062,970.66,0.25,18.69,143.9,8.32,63.9,85.47,Inox,Gaurire,67,1,Vibratii
206,Burghiu,HSS DRILL Ø6,3856,1180.19,1.58,15.98,55.92,1.28,4.6,74.04,Aluminiu,Gaurire,346,0,Niciunul
207,Burghiu,HSS DRILL Ø6,3963,292.6,0.97,15.31,53.2,1.45,13.2,66.01,Aluminiu,Gaurire,376,0,Niciunul
208,Burghiu,HSS DRILL Ø6,5669,734.72,1.94,7.87,91.3,6.14,74.7,95.22,Inox,Gaurire,61,1,Uzura excesiva
209,Burghiu,HSS DRILL Ø6,1874,732.58,0.54,15.24,99.8,10.3,96,86.82,Otel,Gaurire,180,1,Supraincalzire
210,Burghiu,HSS DRILL Ø6,3267,366.11,0.75,16.08,151.18,3.15,86.2,85.59,Otel,Gaurire,71,1,Vibratii
211,Burghiu,HSS DRILL Ø6,4591,277.95,1.65,7.57,40.81,1.76,8.2,70.51,Aluminiu,Gaurire,195,0,Niciunul
212,Burghiu,HSS DRILL Ø6,4368,300.95,1.69,11.36,122.7,6.84,64.2,87.72,Aluminiu,Gaurire,70,1,Vibratii
213,Burghiu,HSS DRILL Ø6,3279,801.02,2.34,9.54,58.05,1.2,2.4,66.39,Inox,Gaurire,9,0,Niciunul
214,Burghiu,HSS DRILL Ø6,2731,670.66,0.16,15.75,61.59,1.92,15.4,73.25,Aluminiu,Gaurire,273,0,Niciunul
215,Burghiu,HSS DRILL Ø6,4010,819.21,1.61,6.36,45.95,0.95,8.4,69.28,Inox,Gaurire,211,0,Niciunul
216,Burghiu,HSS DRILL Ø6,5357,743.74,2.33,13.31,59.21,1.27,13.9,61.56,Aluminiu,Gaurire,38,0,Niciunul
217,Burghiu,HSS DRILL Ø6,3194,245.24,2.05,14.54,41.86,0.81,11.7,67.61,Otel,Gaurire,199,0,Niciunul
218,Burghiu,HSS DRILL Ø6,4651,309.4,0.31,10.92,43.52,1.21,16.2,60.21,Inox,Gaurire,168,0,Niciunul
219,Burghiu,HSS DRILL Ø6,2884,666.59,0.94,16.92,35.5,1.63,17.3,62.72,Otel,Gaurire,175,0,Niciunul
220,Burghiu,HSS DRILL Ø6,5125,1167.54,1.65,19.09,50.05,1.46,5.7,64.97,Otel,Gaurire,142,0,Niciunul
221,Burghiu,HSS DRILL Ø6,2908,426.35,0.97,10.34,149.6,10.7,62.7,97.02,Aluminiu,Gaurire,194,1,Vibratii
222,Burghiu,HSS DRILL Ø6,4309,271.5,2.58,5.28,122.64,3.61,95.5,84.13,Otel,Gaurire,286,1,Vibratii
223,Burghiu,HSS DRILL Ø6,5685,476.58,0.51,18.57,101.67,5.27,91.6,91.29,Inox,Gaurire,436,1,Supraincalzire
224,Burghiu,HSS DRILL Ø6,3832,892.73,0.91,19.01,103,6.56,69.8,85.21,Otel,Gaurire,353,1,Vibratii
225,Burghiu,HSS DRILL Ø6,1993,893.61,0.28,13.71,36.42,1.83,1.4,62.74,Aluminiu,Gaurire,289,0,Niciunul
226,Burghiu,HSS DRILL Ø6,4460,505.02,0.28,14.81,37.05,1.63,2.2,69.7,Otel,Gaurire,139,0,Niciunul
227,Burghiu,HSS DRILL Ø6,2098,777.52,2.08,8.41,36.71,1.51,8.5,63.44,Aluminiu,Gaurire,47,0,Niciunul
228,Burghiu,HSS DRILL Ø6,4946,590.57,1.08,13.93,66.45,0.56,9.6,68.53,Otel,Gaurire,363,0,Niciunul
229,Burghiu,HSS DRILL Ø6,3469,799.03,0.11,13.92,37.57,1.23,7,62.32,Otel,Gaurire,161,0,Niciunul
230,Burghiu,HSS DRILL Ø6,4269,986.09,0.77,14.51,137.26,7.97,92.2,83.97,Aluminiu,Gaurire,371,1,Vibratii
231,Burghiu,HSS DRILL Ø6,1666,632.72,2.27,10.73,41.65,1.66,17.6,62.77,Otel,Gaurire,231,0,Niciunul
232,Burghiu,HSS DRILL Ø6,3477,389.93,0.39,8.74,51.39,1.53,10,74.3,Aluminiu,Gaurire,64,0,Niciunul
233,Burghiu,HSS DRILL Ø6,5577,1003.95,1.42,14.11,39.91,1.31,12.9,70.29,Aluminiu,Gaurire,75,0,Niciunul
234,Burghiu,HSS DRILL Ø6,4143,269.58,0.41,6.03,63.42,1.4,8,63.66,Otel,Gaurire,353,0,Niciunul
235,Burghiu,HSS DRILL Ø6,5557,1039.88,0.78,6.99,67.11,0.99,4,60.23,Otel,Gaurire,78,0,Niciunul
236,Burghiu,HSS DRILL Ø6,5171,801.7,0.1,18.69,52.61,1.81,6.9,69.15,Inox,Gaurire,266,0,Niciunul
237,Burghiu,HSS DRILL Ø6,3475,874.94,1.42,6.09,51.31,0.99,10.5,69.2,Otel,Gaurire,283,0,Niciunul
238,Burghiu,HSS DRILL Ø6,3266,1052.43,0.93,12.41,138.59,9.84,53.2,83.09,Aluminiu,Gaurire,68,1,Vibratii
239,Burghiu,HSS DRILL Ø6,4687,784.34,1.9,12.53,135.62,8.24,58.8,88.86,Aluminiu,Gaurire,104,1,Supraincalzire
240,Burghiu,HSS DRILL Ø6,2981,537.54,0.87,6.82,44.82,1.23,19.8,68.04,Inox,Gaurire,95,0,Niciunul
241,Burghiu,HSS DRILL Ø6,3356,755.28,2.87,16.01,133.19,5.61,91.1,80.58,Inox,Gaurire,114,1,Supraincalzire
242,Burghiu,HSS DRILL Ø6,1670,1058.69,2.63,11.24,101.63,6.91,98.8,83.15,Aluminiu,Gaurire,494,1,Vibratii
243,Burghiu,HSS DRILL Ø6,3943,245.1,2.51,14.09,45.38,1.24,12.5,64.96,Otel,Gaurire,485,0,Niciunul
244,Burghiu,HSS DRILL Ø6,3629,449.1,0.69,13.51,36.97,1.3,14.1,68.48,Inox,Gaurire,358,0,Niciunul
245,Burghiu,HSS DRILL Ø6,5685,870.97,2.02,7.95,51.71,0.77,8.7,60.46,Otel,Gaurire,297,0,Niciunul
246,Burghiu,HSS DRILL Ø6,4758,1118.84,2.85,12.77,55.18,0.72,16,62.18,Otel,Gaurire,492,0,Niciunul
247,Burghiu,HSS DRILL Ø6,1574,227.39,0.68,14.45,55.76,1.96,5.5,60.42,Inox,Gaurire,347,0,Niciunul
248,Burghiu,HSS DRILL Ø6,2206,783.44,0.39,17.57,44.82,1.2,5.8,68.9,Inox,Gaurire,59,0,Niciunul
249,Burghiu,HSS DRILL Ø6,4891,831.48,2.57,15.27,63.88,0.83,5.6,72.77,Aluminiu,Gaurire,96,0,Niciunul
250,Burghiu,HSS DRILL Ø6,1676,1135.53,1.28,17.47,49.08,1.42,15.4,64.59,Inox,Gaurire,349,0,Niciunul
251,Burghiu,HSS DRILL Ø6,4519,816.43,2.2,19.46,39.16,1.56,8.2,68.22,Aluminiu,Gaurire,30,0,Niciunul
252,Burghiu,HSS DRILL Ø6,5477,284.33,0.59,19.29,69.85,1.62,15.7,68.23,Inox,Gaurire,314,0,Niciunul
253,Burghiu,HSS DRILL Ø6,2236,623.45,2.06,11.69,145.46,5.13,72.9,89.63,Otel,Gaurire,364,1,Uzura excesiva
254,Burghiu,HSS DRILL Ø6,2138,820.65,2.62,17.31,38.74,1.03,9.1,73.67,Otel,Gaurire,326,0,Niciunul
255,Burghiu,HSS DRILL Ø6,5665,313.56,0.13,5.08,35.47,0.85,13.9,66.27,Otel,Gaurire,422,0,Niciunul
256,Burghiu,HSS DRILL Ø6,3384,677.42,2.55,12.16,65.63,1.37,10,74.98,Aluminiu,Gaurire,5,0,Niciunul
257,Burghiu,HSS DRILL Ø6,1511,717.62,0.49,19.96,118.92,8.31,95.6,85.04,Inox,Gaurire,411,1,Supraincalzire
258,Burghiu,HSS DRILL Ø6,4351,581.83,0.95,15.83,143.27,10.23,71.4,97.03,Inox,Gaurire,292,1,Vibratii
259,Burghiu,HSS DRILL Ø6,2953,456.74,0.17,17.14,117.31,8.63,61,81.63,Inox,Gaurire,228,1,Supraincalzire
260,Burghiu,HSS DRILL Ø6,5419,1189.28,1.31,18.44,126.02,6.02,81.7,91.95,Inox,Gaurire,116,1,Uzura excesiva
261,Burghiu,HSS DRILL Ø6,3824,634.53,2.63,6.32,57.72,0.61,12.2,63.67,Inox,Gaurire,332,0,Niciunul
262,Burghiu,HSS DRILL Ø6,3232,769.51,2.1,10.65,67.85,1.1,19.9,63.24,Inox,Gaurire,128,0,Niciunul
263,Burghiu,HSS DRILL Ø6,3997,307.31,0.41,19.66,93.01,6.74,73.5,99.66,Inox,Gaurire,460,1,Supraincalzire
264,Burghiu,HSS DRILL Ø6,3604,1086.21,0.88,13.52,56.32,1.61,7.7,64.6,Aluminiu,Gaurire,116,0,Niciunul
265,Burghiu,HSS DRILL Ø6,2046,241.34,2.3,11.42,44.76,1.91,13.5,71.21,Inox,Gaurire,452,0,Niciunul
266,Burghiu,HSS DRILL Ø6,3776,1178.45,2.82,8.68,47.73,1.91,0.1,73.97,Otel,Gaurire,443,0,Niciunul
267,Burghiu,HSS DRILL Ø6,4175,410.91,2.76,11.87,65.54,0.95,3.7,65.92,Inox,Gaurire,163,0,Niciunul
268,Burghiu,HSS DRILL Ø6,5312,202.39,1.22,13.11,38.96,1.36,0.6,67.35,Aluminiu,Gaurire,230,0,Niciunul
269,Burghiu,HSS DRILL Ø6,5294,1053.94,0.56,8.15,47.45,0.52,15.3,74,Aluminiu,Gaurire,469,0,Niciunul
270,Burghiu,HSS DRILL Ø6,1786,629.8,0.19,13.92,69.28,1.5,9.8,61.88,Aluminiu,Gaurire,315,0,Niciunul
271,Burghiu,HSS DRILL Ø6,3330,981.25,1.64,6.85,55.18,1.67,1.8,70.13,Otel,Gaurire,123,0,Niciunul
272,Burghiu,HSS DRILL Ø6,4172,545.88,2.19,10.19,158.13,11.86,52,83.79,Inox,Gaurire,151,1,Supraincalzire
273,Burghiu,HSS DRILL Ø6,1527,1031.74,0.28,13.45,57.58,1.55,15.4,70.7,Otel,Gaurire,378,0,Niciunul
274,Burghiu,HSS DRILL Ø6,3632,985.72,2.6,7.06,47.38,1.56,1.1,63.76,Inox,Gaurire,311,0,Niciunul
275,Burghiu,HSS DRILL Ø6,3173,572.64,0.91,15.19,49.68,1.43,10.2,69.03,Aluminiu,Gaurire,5,0,Niciunul
276,Burghiu,HSS DRILL Ø6,5545,685.79,1.69,15.39,47.65,0.98,5.4,62.48,Inox,Gaurire,209,0,Niciunul
277,Burghiu,HSS DRILL Ø6,1891,1053.55,2.62,7.91,36.95,1.18,18.3,73.82,Aluminiu,Gaurire,222,0,Niciunul
278,Burghiu,HSS DRILL Ø6,4864,1094.7,1.38,12.82,97.37,7.86,84.2,82.35,Otel,Gaurire,27,1,Uzura excesiva
279,Burghiu,HSS DRILL Ø6,4916,264.36,2.67,16.1,39.88,1.59,12.4,66.98,Aluminiu,Gaurire,235,0,Niciunul
280,Burghiu,HSS DRILL Ø6,3920,401.06,2.73,6.11,47.58,0.69,11.4,72.85,Aluminiu,Gaurire,229,0,Niciunul
281,Burghiu,HSS DRILL Ø6,3204,589.52,2.96,8.49,60.85,1.19,5.1,74.3,Aluminiu,Gaurire,103,0,Niciunul
282,Burghiu,HSS DRILL Ø6,5521,274.81,1.64,12.93,134.82,10.85,65.8,88.07,Otel,Gaurire,441,1,Vibratii
283,Burghiu,HSS DRILL Ø6,2148,351.8,0.47,5.19,43.62,1.07,18.9,74.68,Otel,Gaurire,85,0,Niciunul
284,Burghiu,HSS DRILL Ø6,4799,939.33,1.34,12.85,45.26,1.68,3.6,61.82,Otel,Gaurire,337,0,Niciunul
285,Burghiu,HSS DRILL Ø6,3428,654.82,0.86,13,157.22,8.21,51.1,85.12,Otel,Gaurire,469,1,Vibratii
286,Burghiu,HSS DRILL Ø6,5820,348.29,1.28,9.62,57.37,1.36,15.7,72.89,Otel,Gaurire,172,0,Niciunul
287,Burghiu,HSS DRILL Ø6,2068,1152.6,0.8,8.89,55.71,0.96,11.8,68.08,Inox,Gaurire,384,0,Niciunul
288,Burghiu,HSS DRILL Ø6,2480,727.52,0.61,18.53,103.33,11.87,68,88.07,Inox,Gaurire,344,1,Supraincalzire
289,Burghiu,HSS DRILL Ø6,3630,972.97,2.22,10.89,40.63,0.56,0.1,66.61,Inox,Gaurire,101,0,Niciunul
290,Burghiu,HSS DRILL Ø6,2082,959.33,0.4,14.81,61.5,0.64,15.4,60.32,Aluminiu,Gaurire,287,0,Niciunul
291,Burghiu,HSS DRILL Ø6,4793,427.58,1.39,19.84,42.85,1.41,12.4,66.24,Inox,Gaurire,187,0,Niciunul
292,Burghiu,HSS DRILL Ø6,4767,975.09,1.51,19.47,64.75,0.89,17.8,71.35,Inox,Gaurire,286,0,Niciunul
293,Burghiu,HSS DRILL Ø6,1687,810.92,0.37,7.46,114.81,11.57,47.7,90.58,Inox,Gaurire,442,1,Vibratii
294,Burghiu,HSS DRILL Ø6,3050,689.07,0.56,7.1,45.09,1.92,8.2,74.11,Inox,Gaurire,412,0,Niciunul
295,Burghiu,HSS DRILL Ø6,3585,1074.12,1.13,19.15,118.43,6.19,85.2,94.05,Aluminiu,Gaurire,118,1,Uzura excesiva
296,Burghiu,HSS DRILL Ø6,3703,921.41,0.91,6.62,65,1.07,11.6,61.79,Aluminiu,Gaurire,176,0,Niciunul
297,Burghiu,HSS DRILL Ø6,1538,1064.73,0.57,11.93,40.62,1.35,12.2,70.02,Aluminiu,Gaurire,132,0,Niciunul
298,Burghiu,HSS DRILL Ø6,4897,1093.22,0.65,17.46,67.11,0.64,3.3,73.34,Inox,Gaurire,341,0,Niciunul
299,Burghiu,HSS DRILL Ø6,3786,299.59,2.12,12.87,46.54,1.54,8.5,71.59,Otel,Gaurire,52,0,Niciunul
300,Burghiu,HSS DRILL Ø6,4128,700.14,2.73,17.56,35.56,1.98,9.7,72.72,Otel,Gaurire,217,0,Niciunul
1,Tarod,TAROD M10 ISO2,3891,843.6,0.81,15.71,61.07,1.28,19.4,68.65,Inox,Filetare,39,0,Niciunul
2,Tarod,TAROD M10 ISO2,2928,930.82,2.6,12.49,60.04,1.75,10,69.9,Otel,Filetare,221,0,Niciunul
3,Tarod,TAROD M10 ISO2,5342,365.56,2.03,7.35,50.69,0.57,1.3,67.6,Inox,Filetare,30,0,Niciunul
4,Tarod,TAROD M10 ISO2,3667,1060.31,2.49,9.98,110.59,10.15,80.9,80.16,Inox,Filetare,416,1,Supraincalzire
5,Tarod,TAROD M10 ISO2,4553,645.17,2.18,10.75,67.63,1.3,14.2,72.96,Aluminiu,Filetare,12,0,Niciunul
6,Tarod,TAROD M10 ISO2,2399,958.01,0.7,10.44,64.44,1.66,5.4,66.17,Otel,Filetare,300,0,Niciunul
7,Tarod,TAROD M10 ISO2,3204,943.95,2.36,11.65,159.72,4.55,42.2,85.44,Inox,Filetare,142,1,Supraincalzire
8,Tarod,TAROD M10 ISO2,5665,1003.63,0.49,15.97,149.44,11.34,64.1,95.26,Inox,Filetare,77,1,Uzura excesiva
9,Tarod,TAROD M10 ISO2,4131,325.82,0.32,12.31,55.36,1.42,17.9,65.76,Otel,Filetare,138,0,Niciunul
10,Tarod,TAROD M10 ISO2,1574,1018.05,2.78,18.8,60.32,0.93,7,66.92,Inox,Filetare,268,0,Niciunul
11,Tarod,TAROD M10 ISO2,3047,680.21,0.53,8.78,50.56,1.7,14.7,74.93,Otel,Filetare,383,0,Niciunul
12,Tarod,TAROD M10 ISO2,2039,371.13,0.8,17.01,40.01,0.58,13.5,60.14,Otel,Filetare,321,0,Niciunul
13,Tarod,TAROD M10 ISO2,5098,609.74,1.58,6.48,129.84,6.88,83,81.94,Aluminiu,Filetare,196,1,Vibratii
14,Tarod,TAROD M10 ISO2,5701,219.53,2.26,17.55,48.65,1.3,4.4,70.86,Otel,Filetare,146,0,Niciunul
15,Tarod,TAROD M10 ISO2,5571,1184.21,1.05,8.26,55.79,0.99,11.3,73.25,Otel,Filetare,55,0,Niciunul
16,Tarod,TAROD M10 ISO2,3983,341.25,2.89,16.35,103.76,4.64,78.4,86.84,Aluminiu,Filetare,242,1,Vibratii
17,Tarod,TAROD M10 ISO2,3706,399.9,0.92,10.1,54.05,0.65,7.1,61.34,Inox,Filetare,23,0,Niciunul
18,Tarod,TAROD M10 ISO2,4853,710.53,0.85,12.15,41.32,1.33,4.8,65.99,Inox,Filetare,7,0,Niciunul
19,Tarod,TAROD M10 ISO2,2680,648.02,0.84,5.66,58.81,1.18,13.5,65.08,Inox,Filetare,289,0,Niciunul
20,Tarod,TAROD M10 ISO2,5529,898.96,2.83,8.12,66.55,1.79,15.2,64.61,Otel,Filetare,89,0,Niciunul
21,Tarod,TAROD M10 ISO2,5201,754.3,0.74,6.53,42.89,1.6,9.5,74.09,Inox,Filetare,365,0,Niciunul
22,Tarod,TAROD M10 ISO2,4998,1102.62,2.01,14.73,117.07,11.83,92.5,87.51,Inox,Filetare,140,1,Vibratii
23,Tarod,TAROD M10 ISO2,4042,415.92,0.47,8.48,141,4.51,85.1,94.62,Aluminiu,Filetare,70,1,Vibratii
24,Tarod,TAROD M10 ISO2,5592,586.16,1.07,9.3,41.47,1.19,5,67.76,Aluminiu,Filetare,252,0,Niciunul
25,Tarod,TAROD M10 ISO2,2175,1114,1.17,18.94,68.05,1.34,8.3,60.73,Otel,Filetare,298,0,Niciunul
26,Tarod,TAROD M10 ISO2,5789,838.54,1,9.61,159.92,10.94,62.3,92.96,Otel,Filetare,13,1,Uzura excesiva
27,Tarod,TAROD M10 ISO2,5686,331.73,1.77,10.68,99.01,10.25,88.9,93.66,Aluminiu,Filetare,424,1,Vibratii
28,Tarod,TAROD M10 ISO2,2021,313.19,2.12,9.28,93.22,11.73,93,84.59,Otel,Filetare,64,1,Uzura excesiva
29,Tarod,TAROD M10 ISO2,4621,461.11,0.98,7.81,91.81,7.77,79.8,84.58,Inox,Filetare,3,1,Vibratii
30,Tarod,TAROD M10 ISO2,4984,473.45,1.91,11.55,64.3,1.89,16.9,69.33,Otel,Filetare,423,0,Niciunul
31,Tarod,TAROD M10 ISO2,2620,540.01,1.81,11.77,93.6,6,79.7,88.98,Aluminiu,Filetare,493,1,Uzura excesiva
32,Tarod,TAROD M10 ISO2,2102,785.22,1.14,11.07,41.33,0.72,3.3,69.24,Otel,Filetare,169,0,Niciunul
33,Tarod,TAROD M10 ISO2,4818,211.19,2.71,12.44,103.31,6.77,47.8,87.4,Otel,Filetare,327,1,Uzura excesiva
34,Tarod,TAROD M10 ISO2,1968,349.96,2.91,19.88,51.36,1,11.7,64.78,Aluminiu,Filetare,343,0,Niciunul
35,Tarod,TAROD M10 ISO2,4645,231.45,1.62,7.98,65.08,0.59,7.7,68.54,Aluminiu,Filetare,209,0,Niciunul
36,Tarod,TAROD M10 ISO2,4509,1081.71,1.96,9.91,48.86,1.83,5.6,60.18,Inox,Filetare,4,0,Niciunul
37,Tarod,TAROD M10 ISO2,3618,679.63,2.91,9.53,137.07,6.42,70.8,95.99,Otel,Filetare,278,1,Supraincalzire
38,Tarod,TAROD M10 ISO2,2713,335.48,1.8,8.23,61.35,1.39,14.9,62.22,Inox,Filetare,208,0,Niciunul
39,Tarod,TAROD M10 ISO2,2610,869.91,0.95,16.89,60.75,0.95,15,64.55,Inox,Filetare,80,0,Niciunul
40,Tarod,TAROD M10 ISO2,2833,733.12,1.05,5.44,127.59,5.28,94,98.84,Aluminiu,Filetare,194,1,Uzura excesiva
41,Tarod,TAROD M10 ISO2,5674,1099.11,1.52,6.26,41.81,1.35,10.7,73.45,Otel,Filetare,368,0,Niciunul
42,Tarod,TAROD M10 ISO2,3902,700.31,2.34,11.82,42.4,1.2,12.4,71.38,Inox,Filetare,456,0,Niciunul
43,Tarod,TAROD M10 ISO2,5207,895.55,2.63,14.27,41.49,1.52,9.4,60.5,Aluminiu,Filetare,280,0,Niciunul
44,Tarod,TAROD M10 ISO2,3516,749.15,0.18,11.65,40.98,1.67,6.4,68.07,Otel,Filetare,424,0,Niciunul
45,Tarod,TAROD M10 ISO2,1701,525.29,2.93,16.07,68.76,0.58,17.3,74.48,Inox,Filetare,336,0,Niciunul
46,Tarod,TAROD M10 ISO2,3816,969.78,2.69,11.28,81.68,11.8,87.6,96.36,Inox,Filetare,347,1,Uzura excesiva
47,Tarod,TAROD M10 ISO2,5632,501.24,2.19,17.81,62.52,0.58,1.4,72.79,Otel,Filetare,493,0,Niciunul
48,Tarod,TAROD M10 ISO2,3289,729.89,2.98,12.66,58.52,1.01,5.8,68.59,Inox,Filetare,331,0,Niciunul
