ID_Scula,Tip_Scula,Model_Scula,Turatie_RPM,Avans_mm_min,Adancime_Aschiere_mm,Debit_Lichid_racire_L_min,Temperatura_C,Vibratii_mm_s,Uzura_procent,Zgomot_dB,Material_Prelucrat,Tip_Operatie,ID_Lot,Scula_Defecta,Tip_Defect
351,Burghiu,HSS DRILL Ø6,3888,758.65,1.13,10.14,55.45,0.95,12.8,69.55,Otel,Gaurire,82,0,Niciunul
352,Burghiu,HSS DRILL Ø6,2269,482.27,2.01,19.4,72.92,11.55,32.1,85.71,Inox,Gaurire,49,1,Vibratii
353,Burghiu,HSS DRILL Ø6,5990,918.2,0.31,13.78,51.25,1.75,2.4,60.88,Inox,Gaurire,190,0,Niciunul
354,Burghiu,HSS DRILL Ø6,1798,349.79,0.45,17.46,99.0,3.43,64.6,89.54,Aluminiu,Gaurire,331,1,Uzura excesiva
355,Burghiu,HSS DRILL Ø6,3402,620.05,2.44,5.34,170.73,2.04,39.3,78.16,Inox,Gaurire,434,1,Supraincalzire
356,Burghiu,HSS DRILL Ø6,4817,280.43,2.79,7.1,76.65,4.7,95.8,78.95,Inox,Gaurire,493,1,Uzura excesiva
357,Burghiu,HSS DRILL Ø6,5572,345.22,0.74,16.98,66.81,1.01,6.8,67.07,Aluminiu,Gaurire,104,0,Niciunul
358,Burghiu,HSS DRILL Ø6,4662,279.14,1.57,7.04,76.19,4.54,76.2,76.31,Otel,Gaurire,194,1,Uzura excesiva
359,Burghiu,HSS DRILL Ø6,4076,323.94,2.25,6.18,121.22,2.74,22.1,84.12,Inox,Gaurire,279,1,Supraincalzire
360,Burghiu,HSS DRILL Ø6,2914,248.2,0.25,9.67,98.91,2.28,61.6,74.91,Inox,Gaurire,197,1,Uzura excesiva
361,Burghiu,HSS DRILL Ø6,3811,219.6,0.25,14.52,138.34,3.25,25.2,84.64,Aluminiu,Gaurire,31,1,Supraincalzire
362,Burghiu,HSS DRILL Ø6,2647,221.03,1.46,15.62,140.53,2.66,32.5,78.77,Otel,Gaurire,159,1,Supraincalzire
363,Burghiu,HSS DRILL Ø6,3857,432.12,0.29,11.06,135.74,2.33,39.9,81.21,Otel,Gaurire,43,1,Supraincalzire
364,Burghiu,HSS DRILL Ø6,3624,1094.82,1.25,10.57,95.57,2.05,61.9,86.24,Inox,Gaurire,23,1,Uzura excesiva
365,Burghiu,HSS DRILL Ø6,1911,1036.95,2.64,19.96,38.88,1.5,11.2,68.07,Otel,Gaurire,135,0,Niciunul
366,Burghiu,HSS DRILL Ø6,1885,725.39,1.37,10.67,45.17,1.72,0.8,68.48,Aluminiu,Gaurire,301,0,Niciunul
367,Burghiu,HSS DRILL Ø6,4817,718.33,0.87,18.47,51.03,1.45,17.8,66.71,Otel,Gaurire,110,0,Niciunul
368,Burghiu,HSS DRILL Ø6,4711,756.97,2.98,7.76,139.17,3.15,24.8,81.39,Aluminiu,Gaurire,423,1,Supraincalzire
369,Burghiu,HSS DRILL Ø6,4592,575.37,2.4,12.37,144.88,2.41,27.8,82.94,Inox,Gaurire,493,1,Supraincalzire
370,Burghiu,HSS DRILL Ø6,5187,445.08,2.06,12.44,103.93,2.01,95.1,81.62,Otel,Gaurire,332,1,Uzura excesiva
371,Burghiu,HSS DRILL Ø6,2648,1178.26,1.82,14.41,72.93,7.7,37.2,96.84,Aluminiu,Gaurire,308,1,Vibratii
372,Burghiu,HSS DRILL Ø6,2797,743.3,2.55,10.55,65.37,1.05,15.6,69.11,Otel,Gaurire,306,0,Niciunul
373,Burghiu,HSS DRILL Ø6,4235,877.55,0.51,10.72,40.95,1.78,3.6,63.24,Inox,Gaurire,247,0,Niciunul
374,Burghiu,HSS DRILL Ø6,3444,569.02,1.73,11.11,60.52,0.79,3.0,63.18,Aluminiu,Gaurire,113,0,Niciunul
375,Burghiu,HSS DRILL Ø6,3987,297.47,1.16,9.21,52.42,1.25,3.4,74.61,Aluminiu,Gaurire,281,0,Niciunul
376,Burghiu,HSS DRILL Ø6,3264,873.86,1.34,19.43,70.37,4.68,71.9,76.85,Otel,Gaurire,76,1,Uzura excesiva
377,Burghiu,HSS DRILL Ø6,5533,632.99,2.27,7.5,45.31,1.06,1.0,71.0,Aluminiu,Gaurire,15,0,Niciunul
378,Burghiu,HSS DRILL Ø6,2248,764.91,1.95,18.6,77.49,2.72,79.8,73.43,Inox,Gaurire,28,1,Uzura excesiva
379,Burghiu,HSS DRILL Ø6,5946,530.14,1.7,7.38,47.17,1.92,9.6,61.99,Inox,Gaurire,178,0,Niciunul
380,Burghiu,HSS DRILL Ø6,4523,354.88,1.53,13.17,106.0,4.99,63.9,72.39,Otel,Gaurire,260,1,Uzura excesiva
381,Burghiu,HSS DRILL Ø6,4775,687.55,2.65,10.65,44.33,0.95,1.0,70.54,Otel,Gaurire,121,0,Niciunul
382,Burghiu,HSS DRILL Ø6,5070,714.5,0.51,12.55,75.36,14.0,42.5,98.14,Inox,Gaurire,70,1,Vibratii
383,Burghiu,HSS DRILL Ø6,3814,581.0,0.59,10.17,65.98,1.92,18.0,64.24,Inox,Gaurire,173,0,Niciunul
384,Burghiu,HSS DRILL Ø6,3360,531.91,1.98,18.07,60.73,1.28,17.8,64.83,Otel,Gaurire,76,0,Niciunul
385,Burghiu,HSS DRILL Ø6,2314,618.2,0.85,13.57,72.05,4.2,94.1,82.0,Inox,Gaurire,437,1,Uzura excesiva
386,Burghiu,HSS DRILL Ø6,3060,351.41,1.11,10.14,62.47,1.19,1.9,71.3,Aluminiu,Gaurire,131,0,Niciunul
387,Burghiu,HSS DRILL Ø6,4322,983.03,2.18,19.3,76.04,3.94,67.6,80.02,Otel,Gaurire,44,1,Uzura excesiva
388,Burghiu,HSS DRILL Ø6,2621,459.94,2.71,8.56,37.35,0.86,15.0,73.46,Otel,Gaurire,285,0,Niciunul
389,Burghiu,HSS DRILL Ø6,1662,792.29,0.63,5.6,69.3,1.95,5.7,69.62,Aluminiu,Gaurire,335,0,Niciunul
390,Burghiu,HSS DRILL Ø6,3489,682.75,2.59,10.92,126.54,3.77,23.4,81.59,Inox,Gaurire,342,1,Supraincalzire
391,Burghiu,HSS DRILL Ø6,2981,886.15,0.34,18.15,40.65,1.24,8.4,61.25,Inox,Gaurire,320,0,Niciunul
392,Burghiu,HSS DRILL Ø6,3680,1176.45,0.47,19.67,50.3,0.85,15.3,63.66,Inox,Gaurire,159,0,Niciunul
393,Burghiu,HSS DRILL Ø6,2306,655.69,0.29,15.32,90.23,2.94,87.1,71.39,Aluminiu,Gaurire,84,1,Uzura excesiva
394,Burghiu,HSS DRILL Ø6,3302,508.72,0.8,9.84,64.59,11.85,49.6,91.33,Aluminiu,Gaurire,421,1,Vibratii
395,Burghiu,HSS DRILL Ø6,5497,792.22,2.71,6.77,56.88,1.22,3.0,67.9,Inox,Gaurire,55,0,Niciunul
396,Burghiu,HSS DRILL Ø6,4849,263.18,1.15,18.11,65.47,1.85,18.0,65.97,Aluminiu,Gaurire,232,0,Niciunul
397,Burghiu,HSS DRILL Ø6,1682,987.67,2.86,8.88,55.61,1.76,9.3,63.02,Aluminiu,Gaurire,20,0,Niciunul
398,Burghiu,HSS DRILL Ø6,4387,921.09,2.3,5.88,52.54,1.95,12.6,69.8,Inox,Gaurire,37,0,Niciunul
399,Burghiu,HSS DRILL Ø6,3679,260.56,0.63,12.76,83.71,4.45,80.6,80.35,Otel,Gaurire,210,1,Uzura excesiva
400,Burghiu,HSS DRILL Ø6,5937,1043.76,2.12,7.76,122.93,1.63,34.3,83.78,Inox,Gaurire,149,1,Supraincalzire
401,Burghiu,HSS DRILL Ø6,3107,1046.32,2.04,17.87,69.36,10.74,35.8,98.2,Otel,Gaurire,258,1,Vibratii
402,Burghiu,HSS DRILL Ø6,1671,979.49,2.66,17.96,69.66,1.64,16.6,70.38,Otel,Gaurire,428,0,Niciunul
403,Burghiu,HSS DRILL Ø6,5676,631.35,0.79,6.19,62.5,1.9,8.5,65.55,Inox,Gaurire,235,0,Niciunul
404,Burghiu,HSS DRILL Ø6,1784,611.79,1.48,12.66,64.97,12.99,33.6,93.86,Aluminiu,Gaurire,334,1,Vibratii
405,Burghiu,HSS DRILL Ø6,1586,929.08,2.8,7.4,166.98,3.17,24.1,82.68,Aluminiu,Gaurire,81,1,Supraincalzire
406,Burghiu,HSS DRILL Ø6,1840,983.02,2.87,14.54,55.34,0.95,17.8,65.68,Inox,Gaurire,66,0,Niciunul
407,Burghiu,HSS DRILL Ø6,5835,446.91,1.93,5.85,148.33,3.56,30.1,81.31,Aluminiu,Gaurire,318,1,Supraincalzire
408,Burghiu,HSS DRILL Ø6,2902,371.49,1.0,8.44,53.05,0.62,16.8,71.72,Otel,Gaurire,191,0,Niciunul
409,Burghiu,HSS DRILL Ø6,2353,358.21,1.69,15.74,86.23,3.59,85.8,89.99,Inox,Gaurire,158,1,Uzura excesiva
410,Burghiu,HSS DRILL Ø6,4477,502.12,0.55,5.98,62.13,12.42,44.8,92.3,Aluminiu,Gaurire,164,1,Vibratii
411,Burghiu,HSS DRILL Ø6,2434,549.85,1.14,7.33,74.61,4.46,99.3,80.23,Inox,Gaurire,439,1,Uzura excesiva
412,Burghiu,HSS DRILL Ø6,3318,1023.94,2.92,5.1,150.5,1.61,34.8,81.97,Otel,Gaurire,194,1,Supraincalzire
413,Burghiu,HSS DRILL Ø6,4384,899.72,2.41,5.48,43.41,0.71,14.6,65.63,Aluminiu,Gaurire,440,0,Niciunul
414,Burghiu,HSS DRILL Ø6,5408,254.49,2.34,11.91,36.35,1.3,17.9,62.51,Inox,Gaurire,112,0,Niciunul
415,Burghiu,HSS DRILL Ø6,3252,967.41,1.74,6.31,47.37,1.34,18.4,68.89,Aluminiu,Gaurire,476,0,Niciunul
416,Burghiu,HSS DRILL Ø6,1504,558.31,0.18,17.46,38.84,1.35,15.6,69.82,Inox,Gaurire,212,0,Niciunul
417,Burghiu,HSS DRILL Ø6,2523,345.01,1.42,16.22,82.64,2.89,66.5,82.99,Otel,Gaurire,421,1,Uzura excesiva
418,Burghiu,HSS DRILL Ø6,4759,613.99,1.39,16.7,130.28,3.22,35.7,80.18,Inox,Gaurire,2,1,Supraincalzire
419,Burghiu,HSS DRILL Ø6,4408,690.56,1.54,12.55,80.34,13.81,48.1,86.62,Inox,Gaurire,468,1,Vibratii
420,Burghiu,HSS DRILL Ø6,4128,821.54,2.63,16.56,85.81,9.85,48.3,101.34,Otel,Gaurire,297,1,Vibratii
421,Burghiu,HSS DRILL Ø6,5204,741.64,2.67,6.46,108.49,2.6,85.0,85.81,Otel,Gaurire,288,1,Uzura excesiva
422,Burghiu,HSS DRILL Ø6,3294,849.6,1.86,19.98,64.13,0.88,6.1,62.23,Otel,Gaurire,330,0,Niciunul
423,Burghiu,HSS DRILL Ø6,2387,519.46,1.87,18.33,66.7,1.78,4.9,67.42,Aluminiu,Gaurire,328,0,Niciunul
424,Burghiu,HSS DRILL Ø6,2047,908.91,2.42,17.1,58.92,1.94,18.0,74.97,Inox,Gaurire,239,0,Niciunul
425,Burghiu,HSS DRILL Ø6,3704,640.42,1.31,15.24,179.24,3.31,36.0,84.06,Aluminiu,Gaurire,372,1,Supraincalzire
426,Burghiu,HSS DRILL Ø6,4900,525.42,2.75,8.51,56.47,1.77,0.6,66.88,Otel,Gaurire,348,0,Niciunul
427,Burghiu,HSS DRILL Ø6,2175,770.64,1.33,6.63,138.77,1.6,30.5,76.31,Otel,Gaurire,30,1,Supraincalzire
428,Burghiu,HSS DRILL Ø6,2072,1169.92,2.24,19.14,42.95,1.12,9.4,62.14,Otel,Gaurire,464,0,Niciunul
429,Burghiu,HSS DRILL Ø6,2529,479.41,1.75,5.94,66.28,0.76,10.8,64.05,Aluminiu,Gaurire,470,0,Niciunul
430,Burghiu,HSS DRILL Ø6,5514,1004.74,0.68,15.81,64.3,12.36,49.8,89.45,Inox,Gaurire,247,1,Vibratii
431,Burghiu,HSS DRILL Ø6,2795,711.97,2.19,15.59,46.11,1.87,6.7,60.53,Aluminiu,Gaurire,332,0,Niciunul
432,Burghiu,HSS DRILL Ø6,5404,498.98,1.36,16.8,38.72,1.57,13.7,73.13,Inox,Gaurire,489,0,Niciunul
433,Burghiu,HSS DRILL Ø6,2468,1053.38,2.04,17.06,76.42,4.85,79.1,85.15,Otel,Gaurire,439,1,Uzura excesiva
434,Burghiu,HSS DRILL Ø6,1995,1049.2,2.18,18.09,76.31,3.71,60.2,79.17,Otel,Gaurire,401,1,Uzura excesiva
435,Burghiu,HSS DRILL Ø6,2641,352.66,0.97,10.46,101.98,3.16,92.6,70.29,Otel,Gaurire,210,1,Uzura excesiva
436,Burghiu,HSS DRILL Ø6,5053,1190.83,2.88,6.84,74.53,13.92,32.3,88.48,Otel,Gaurire,312,1,Vibratii
437,Burghiu,HSS DRILL Ø6,3527,220.19,0.13,9.49,86.11,10.69,21.8,95.87,Aluminiu,Gaurire,251,1,Vibratii
438,Burghiu,HSS DRILL Ø6,2727,378.9,0.93,11.69,40.73,1.16,11.4,62.31,Aluminiu,Gaurire,372,0,Niciunul
439,Burghiu,HSS DRILL Ø6,2754,430.03,0.71,10.71,160.09,3.37,25.7,81.81,Inox,Gaurire,311,1,Supraincalzire
440,Burghiu,HSS DRILL Ø6,5129,1190.63,1.92,5.48,167.03,3.95,28.7,80.75,Inox,Gaurire,159,1,Supraincalzire
441,Burghiu,HSS DRILL Ø6,2747,356.48,2.39,10.97,68.03,0.51,10.7,63.58,Inox,Gaurire,483,0,Niciunul
442,Burghiu,HSS DRILL Ø6,2872,566.3,0.57,10.9,35.63,0.72,6.6,69.01,Aluminiu,Gaurire,54,0,Niciunul
443,Burghiu,HSS DRILL Ø6,5139,1065.55,0.63,18.52,60.6,1.6,1.9,71.2,Otel,Gaurire,375,0,Niciunul
444,Burghiu,HSS DRILL Ø6,2237,1025.08,2.69,14.67,69.99,1.05,9.6,62.59,Otel,Gaurire,397,0,Niciunul
445,Burghiu,HSS DRILL Ø6,1932,1023.39,1.76,14.15,63.04,11.54,43.7,85.03,Inox,Gaurire,487,1,Vibratii
446,Burghiu,HSS DRILL Ø6,3094,646.09,2.8,10.86,89.67,3.61,69.5,72.36,Otel,Gaurire,247,1,Uzura excesiva
447,Burghiu,HSS DRILL Ø6,3779,215.75,2.6,16.3,58.52,1.77,15.6,65.92,Aluminiu,Gaurire,239,0,Niciunul
448,Burghiu,HSS DRILL Ø6,5712,369.37,1.87,7.08,46.97,1.44,13.1,62.11,Otel,Gaurire,271,0,Niciunul
449,Burghiu,HSS DRILL Ø6,2732,270.81,1.02,16.52,148.64,2.59,30.5,80.36,Otel,Gaurire,96,1,Supraincalzire
450,Burghiu,HSS DRILL Ø6,4849,682.51,0.1,17.29,46.7,1.12,5.9,70.81,Otel,Gaurire,212,0,Niciunul
451,Burghiu,HSS DRILL Ø6,4094,761.18,2.08,5.32,44.46,1.73,13.9,60.99,Otel,Gaurire,249,0,Niciunul
452,Burghiu,HSS DRILL Ø6,2250,1197.85,0.37,5.66,109.33,2.9,99.4,74.49,Otel,Gaurire,290,1,Uzura excesiva
453,Burghiu,HSS DRILL Ø6,5241,918.83,2.69,8.28,46.73,1.78,14.1,63.3,Inox,Gaurire,111,0,Niciunul
454,Burghiu,HSS DRILL Ø6,3126,509.89,0.92,17.44,101.44,3.23,80.0,81.09,Inox,Gaurire,7,1,Uzura excesiva
455,Burghiu,HSS DRILL Ø6,2177,368.18,2.18,14.33,88.12,11.92,27.9,89.14,Otel,Gaurire,67,1,Vibratii
456,Burghiu,HSS DRILL Ø6,3321,1043.0,2.61,11.69,131.58,3.74,24.4,80.77,Inox,Gaurire,186,1,Supraincalzire
457,Burghiu,HSS DRILL Ø6,1767,882.58,1.4,15.52,77.61,9.79,20.3,86.53,Aluminiu,Gaurire,487,1,Vibratii
458,Burghiu,HSS DRILL Ø6,1836,1041.82,1.41,12.81,85.84,10.37,21.0,96.23,Otel,Gaurire,453,1,Vibratii
459,Burghiu,HSS DRILL Ø6,3142,1180.5,0.13,18.64,58.11,1.09,7.9,69.43,Otel,Gaurire,125,0,Niciunul
460,Burghiu,HSS DRILL Ø6,4522,848.89,0.99,19.45,62.17,0.86,16.7,66.52,Aluminiu,Gaurire,463,0,Niciunul
461,Burghiu,HSS DRILL Ø6,5962,784.57,1.03,6.62,60.4,1.91,4.4,61.32,Otel,Gaurire,225,0,Niciunul
462,Burghiu,HSS DRILL Ø6,3086,903.85,2.14,9.34,176.96,3.56,35.2,78.74,Aluminiu,Gaurire,292,1,Supraincalzire
463,Burghiu,HSS DRILL Ø6,5032,1158.33,1.99,6.87,121.48,3.33,31.2,75.63,Inox,Gaurire,352,1,Supraincalzire
464,Burghiu,HSS DRILL Ø6,4394,685.83,0.37,12.99,63.72,1.68,4.9,68.11,Aluminiu,Gaurire,247,0,Niciunul
465,Burghiu,HSS DRILL Ø6,4339,1070.09,0.42,12.84,163.63,3.24,31.4,75.59,Otel,Gaurire,221,1,Supraincalzire
466,Burghiu,HSS DRILL Ø6,5181,516.56,0.14,17.14,77.24,9.86,44.7,93.1,Aluminiu,Gaurire,160,1,Vibratii
467,Burghiu,HSS DRILL Ø6,3280,934.27,0.17,13.83,42.25,0.75,13.0,67.74,Inox,Gaurire,39,0,Niciunul
468,Burghiu,HSS DRILL Ø6,1880,938.34,1.29,9.0,102.5,3.89,69.3,75.47,Aluminiu,Gaurire,234,1,Uzura excesiva
469,Burghiu,HSS DRILL Ø6,3135,794.09,1.21,15.77,68.7,0.67,5.5,68.31,Inox,Gaurire,302,0,Niciunul
470,Burghiu,HSS DRILL Ø6,2266,388.85,0.29,17.53,80.84,6.26,30.6,94.24,Inox,Gaurire,279,1,Vibratii
471,Burghiu,HSS DRILL Ø6,1917,627.26,0.73,19.41,79.75,4.45,86.2,83.5,Otel,Gaurire,297,1,Uzura excesiva
472,Burghiu,HSS DRILL Ø6,4063,374.2,1.96,10.91,96.29,4.08,76.6,75.27,Inox,Gaurire,367,1,Uzura excesiva
473,Burghiu,HSS DRILL Ø6,5000,927.29,1.18,18.86,37.12,1.45,4.8,69.6,Aluminiu,Gaurire,421,0,Niciunul
474,Burghiu,HSS DRILL Ø6,4569,678.05,1.61,6.55,63.38,1.62,0.7,68.57,Otel,Gaurire,2,0,Niciunul
475,Burghiu,HSS DRILL Ø6,3564,339.28,1.6,15.27,78.65,7.64,24.3,102.56,Otel,Gaurire,177,1,Vibratii
476,Burghiu,HSS DRILL Ø6,3405,216.09,2.6,17.13,166.9,3.21,23.1,75.68,Otel,Gaurire,363,1,Supraincalzire
477,Burghiu,HSS DRILL Ø6,5157,1035.73,2.53,7.72,90.95,4.9,88.9,75.55,Inox,Gaurire,240,1,Uzura excesiva
478,Burghiu,HSS DRILL Ø6,2094,546.91,2.83,5.67,90.44,3.5,98.6,73.69,Inox,Gaurire,317,1,Uzura excesiva
479,Burghiu,HSS DRILL Ø6,3731,759.16,0.67,11.53,65.77,0.61,11.2,67.34,Inox,Gaurire,97,0,Niciunul
480,Burghiu,HSS DRILL Ø6,2146,1084.39,2.39,7.88,103.3,3.8,81.5,73.05,Inox,Gaurire,46,1,Uzura excesiva
481,Burghiu,HSS DRILL Ø6,3461,405.8,2.52,5.11,51.76,0.94,12.7,69.16,Inox,Gaurire,229,0,Niciunul
482,Burghiu,HSS DRILL Ø6,2228,248.21,2.41,16.89,133.72,2.33,32.6,82.45,Inox,Gaurire,497,1,Supraincalzire
483,Burghiu,HSS DRILL Ø6,5813,748.74,1.63,6.38,55.85,0.68,5.3,63.84,Inox,Gaurire,343,0,Niciunul
484,Burghiu,HSS DRILL Ø6,4670,471.4,0.13,12.04,81.76,6.83,34.6,103.23,Aluminiu,Gaurire,150,1,Vibratii
485,Burghiu,HSS DRILL Ø6,5873,700.91,0.25,10.61,129.74,2.56,38.2,77.12,Inox,Gaurire,421,1,Supraincalzire
486,Burghiu,HSS DRILL Ø6,1695,683.49,1.41,16.4,37.35,1.88,5.3,73.1,Aluminiu,Gaurire,151,0,Niciunul
487,Burghiu,HSS DRILL Ø6,1558,420.4,1.65,5.3,47.77,1.93,14.8,61.85,Inox,Gaurire,52,0,Niciunul
488,Burghiu,HSS DRILL Ø6,5492,437.67,2.9,17.05,54.33,1.0,1.5,61.65,Aluminiu,Gaurire,284,0,Niciunul
489,Burghiu,HSS DRILL Ø6,3677,610.87,1.83,8.61,52.38,1.0,15.5,64.66,Otel,Gaurire,262,0,Niciunul
490,Burghiu,HSS DRILL Ø6,2571,462.16,0.87,17.99,41.75,1.34,8.7,63.14,Otel,Gaurire,53,0,Niciunul
491,Burghiu,HSS DRILL Ø6,5620,1002.9,2.39,10.28,163.57,1.91,31.2,81.67,Otel,Gaurire,479,1,Supraincalzire
492,Burghiu,HSS DRILL Ø6,3645,311.13,0.67,10.64,35.41,0.6,4.0,69.62,Otel,Gaurire,376,0,Niciunul
493,Burghiu,HSS DRILL Ø6,3853,812.78,1.0,9.81,80.85,7.48,48.1,94.66,Aluminiu,Gaurire,326,1,Vibratii
494,Burghiu,HSS DRILL Ø6,4778,619.11,2.64,13.1,47.6,1.62,7.3,62.98,Aluminiu,Gaurire,120,0,Niciunul
495,Burghiu,HSS DRILL Ø6,2316,373.28,2.33,18.91,61.11,7.07,35.7,97.78,Aluminiu,Gaurire,206,1,Vibratii
496,Burghiu,HSS DRILL Ø6,1801,476.76,1.47,10.76,167.52,3.96,27.2,75.77,Aluminiu,Gaurire,272,1,Supraincalzire
497,Burghiu,HSS DRILL Ø6,4459,729.89,1.79,6.37,46.3,0.51,14.7,62.12,Otel,Gaurire,483,0,Niciunul
498,Burghiu,HSS DRILL Ø6,4375,1144.55,2.44,12.45,131.19,3.63,35.9,78.07,Inox,Gaurire,434,1,Supraincalzire
499,Burghiu,HSS DRILL Ø6,5811,773.67,2.75,15.76,82.32,9.94,38.5,101.96,Inox,Gaurire,471,1,Vibratii
500,Burghiu,HSS DRILL Ø6,4989,674.83,2.84,12.58,49.16,1.21,13.5,74.83,Inox,Gaurire,3,0,Niciunul
501,Burghiu,HSS DRILL Ø6,2824,558.41,1.4,12.03,59.18,0.73,15.8,65.83,Inox,Gaurire,322,0,Niciunul
502,Burghiu,HSS DRILL Ø6,4477,754.16,0.25,15.72,44.98,1.93,8.4,71.53,Inox,Gaurire,350,0,Niciunul
503,Burghiu,HSS DRILL Ø6,3576,269.95,1.91,10.79,54.39,1.41,12.9,73.42,Otel,Gaurire,103,0,Niciunul
504,Burghiu,HSS DRILL Ø6,5358,421.41,1.15,9.78,62.29,1.34,6.5,73.84,Inox,Gaurire,456,0,Niciunul
505,Burghiu,HSS DRILL Ø6,2122,935.55,0.43,8.58,154.36,1.64,20.7,81.42,Inox,Gaurire,107,1,Supraincalzire
506,Burghiu,HSS DRILL Ø6,5596,1138.92,0.49,7.62,143.3,2.33,33.3,78.77,Inox,Gaurire,263,1,Supraincalzire
507,Burghiu,HSS DRILL Ø6,2014,869.2,1.14,18.85,77.84,7.6,47.4,91.59,Inox,Gaurire,281,1,Vibratii
508,Burghiu,HSS DRILL Ø6,4111,829.67,2.85,10.46,153.18,3.18,34.9,79.93,Otel,Gaurire,467,1,Supraincalzire
509,Burghiu,HSS DRILL Ø6,4286,230.83,0.42,9.72,48.42,1.13,19.4,71.26,Aluminiu,Gaurire,29,0,Niciunul
510,Burghiu,HSS DRILL Ø6,1975,446.09,0.1,11.82,84.11,3.35,65.2,79.86,Aluminiu,Gaurire,179,1,Uzura excesiva
511,Burghiu,HSS DRILL Ø6,5580,1007.24,1.54,18.74,39.9,1.91,9.0,63.36,Aluminiu,Gaurire,350,0,Niciunul
512,Burghiu,HSS DRILL Ø6,2386,1079.35,2.99,5.14,67.78,1.32,0.3,66.93,Inox,Gaurire,10,0,Niciunul
513,Burghiu,HSS DRILL Ø6,5402,472.02,2.7,16.77,36.24,0.75,15.1,64.1,Otel,Gaurire,239,0,Niciunul
514,Burghiu,HSS DRILL Ø6,1722,861.41,0.12,15.25,70.82,4.87,76.5,84.74,Inox,Gaurire,387,1,Uzura excesiva
515,Burghiu,HSS DRILL Ø6,4525,1168.12,2.88,6.99,129.32,2.28,35.8,80.06,Aluminiu,Gaurire,248,1,Supraincalzire
516,Burghiu,HSS DRILL Ø6,4143,836.93,0.49,8.38,72.91,12.79,20.6,90.65,Aluminiu,Gaurire,179,1,Vibratii
517,Burghiu,HSS DRILL Ø6,5501,769.68,2.89,19.97,127.48,1.8,37.9,80.03,Inox,Gaurire,260,1,Supraincalzire
518,Burghiu,HSS DRILL Ø6,3621,955.4,2.25,12.99,107.48,2.78,68.1,76.24,Otel,Gaurire,468,1,Uzura excesiva
519,Burghiu,HSS DRILL Ø6,2449,531.85,0.97,6.81,74.81,4.38,68.8,86.29,Aluminiu,Gaurire,244,1,Uzura excesiva
520,Burghiu,HSS DRILL Ø6,4539,318.01,1.79,10.16,74.31,7.79,39.5,101.86,Otel,Gaurire,458,1,Vibratii
521,Burghiu,HSS DRILL Ø6,4385,895.42,0.51,19.81,68.6,12.25,38.8,101.02,Aluminiu,Gaurire,180,1,Vibratii
522,Burghiu,HSS DRILL Ø6,3170,1174.97,0.81,5.01,101.18,4.24,73.9,78.8,Aluminiu,Gaurire,141,1,Uzura excesiva
523,Burghiu,HSS DRILL Ø6,2009,472.0,1.85,14.79,51.81,0.58,9.0,68.13,Inox,Gaurire,470,0,Niciunul
524,Burghiu,HSS DRILL Ø6,5194,1112.36,0.58,9.13,98.98,4.12,71.1,87.29,Otel,Gaurire,370,1,Uzura excesiva
525,Burghiu,HSS DRILL Ø6,3104,1111.64,2.42,10.38,72.09,9.19,39.4,89.2,Aluminiu,Gaurire,488,1,Vibratii
526,Burghiu,HSS DRILL Ø6,5489,424.62,2.06,10.35,57.84,1.82,3.0,74.58,Inox,Gaurire,161,0,Niciunul
527,Burghiu,HSS DRILL Ø6,5688,500.57,2.79,15.63,131.98,3.02,26.0,80.65,Aluminiu,Gaurire,271,1,Supraincalzire
528,Burghiu,HSS DRILL Ø6,4139,940.32,2.54,19.77,44.32,1.65,19.3,71.76,Aluminiu,Gaurire,253,0,Niciunul
529,Burghiu,HSS DRILL Ø6,5187,1087.92,0.16,19.6,80.49,10.23,39.6,91.43,Aluminiu,Gaurire,494,1,Vibratii
530,Burghiu,HSS DRILL Ø6,5935,1046.47,2.08,14.41,64.76,0.97,4.8,69.62,Aluminiu,Gaurire,234,0,Niciunul
531,Burghiu,HSS DRILL Ø6,4877,895.57,0.8,14.78,81.96,2.01,67.2,73.18,Aluminiu,Gaurire,48,1,Uzura excesiva
532,Burghiu,HSS DRILL Ø6,4424,1166.61,1.61,8.83,62.62,1.71,6.6,60.04,Inox,Gaurire,110,0,Niciunul
533,Burghiu,HSS DRILL Ø6,3811,596.0,1.16,13.77,177.08,2.07,35.3,79.45,Inox,Gaurire,219,1,Supraincalzire
534,Burghiu,HSS DRILL Ø6,1769,765.26,1.71,5.02,40.67,1.6,9.0,61.84,Inox,Gaurire,475,0,Niciunul
535,Burghiu,HSS DRILL Ø6,5542,996.88,1.08,11.53,158.44,3.96,36.4,81.06,Otel,Gaurire,176,1,Supraincalzire
536,Burghiu,HSS DRILL Ø6,4214,652.89,2.0,18.11,131.9,2.97,34.0,76.49,Inox,Gaurire,268,1,Supraincalzire
537,Burghiu,HSS DRILL Ø6,4148,208.79,0.75,10.26,47.33,1.16,16.8,62.74,Otel,Gaurire,312,0,Niciunul
538,Burghiu,HSS DRILL Ø6,3225,269.43,0.76,19.18,179.37,3.39,29.0,78.41,Otel,Gaurire,167,1,Supraincalzire
539,Burghiu,HSS DRILL Ø6,5746,215.96,0.59,11.57,46.35,1.88,11.9,72.92,Inox,Gaurire,180,0,Niciunul
